CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_LAT|CAND_LONG|CAND_ZIP|CAND_CITY|CAND_STATE
H0CA11204|SPEIER, JACQUELINE|DEM|1979|CA|H|C|C00107722|37.44574133333333|-122.34432333333332|94010|BURLINGAME|CA
H0CA12038|EVERS, WILLIAMSON M|LIB|1980|CA|H||C00138065|37.336603399999994|-122.0546887|94306|PALO ALTO|CA
H0CA14018|CERNEY, ANNE|DEM|1980|CA|H||C00119214|38.04903233333334|-121.27569399999999|95240|LODI|CA
H0CA14026|RICHARDS, RONALD C|DEM|1980|CA|H||C00119396|38.356552|-120.58318|95232|GLENCOE|CA
H0CA15015|SCHWARTZ, RONALD|REP|1980|CA|H||C00111294|36.75393231666668|-119.67922220000001|93728|FRESNO|CA
H0CA16013|ROTH, WALLACE A. (JACK)|REP|1980|CA|H||C00119453|36.619065|-121.92102|93950|PACIFIC GROVE|CA
H0CA17011|"JOHNSON, WILLARD H. ""BILL"""|DEM|1980|CA|H||C00118596|36.566779|-119.62201|93662|SELMA|CA
H0CA18027|"TIMMERMANS, MARY ""PAT"""|DEM|1980|CA|H||C00123802|35.31644239130434|-118.96400082608697|93306|BAKERSFIELD|CA
H0CA21013|FIEDLER, BOBBI|REP|1984|CA|H|I|C00151290|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0CA22011|O'DONNELL, PIERCE HENRY|DEM|1980|CA|H||C00117317|33.989348|-118.220361|91001|ALTADENA|CA
H0CA24017|SMILOWITZ, JACK|AIP|1980|CA|H||C00110643|33.94396584158416|-118.29928288118809|90028|LOS ANGELES|CA
H0CA24041|ZERG, JEROME|REP|1984|CA|H||C00123224|33.94396584158416|-118.29928288118809|90036|LOS ANGELES|CA
H0CA25022|FERRARO, RICHARD EDWARD JR|REP|1980|CA|H||C00135954|33.94396584158416|-118.29928288118809|90041|LOS ANGELES|CA
H0CA26012|LISONI, JOSEPH LOUIS|DEM|1980|CA|H||C00111088|33.9585505|-118.16902599999999|91005|ARCADIA|CA
H0CA26020|WAGENER, WILLIAM J (B J)|LIB|1980|CA|H||C00123653|33.94396584158416|-118.29928288118809|90019|LOS ANGELES|CA
H0CA27010|DUBIN, GARY VICTOR|DEM|1980|CA|H||C00117382|33.8814835|-118.376621|90291|MARINA DEL REY|CA
H0CA30014|PLATTEN, JOHN ARTHUR|REP|1980|CA|H||C00112516|34.070659|-118.01383|91732|ELMONTE|CA
H0CA31020|DYMALLY, MERVYN M|DEM|1984|CA|H|I|C00120436|33.853547000000006|-118.2548448|90220|COMPTON|CA
H0CA32010|ADLER, JOHN|REP|1982|CA|H||C00112078|33.811667799999995|-118.31364399999998|90503|TORRANCE|CA
H0CA33034|MANICONE, MIKE|REP|1980|CA|H||C00128488|33.9018565|-118.17261300000001|90241|DOWNEY|CA
H0CA34032|SIMONE, I|DEM|1980|CA|H||C00130005|33.759283|-118.08239|90740|SEAL BEACH|CA
H0CA34057|DONOHUE, JOHN S|PAF|1984|CA|H|||33.79097913793104|-118.20857620689657|90804|LONG BEACH|CA
H0CA35013|BLEWETT, RUSSELL E|REP|1980|CA|H||C00110551|34.360066|-117.09612366666666|91786|UPLAND|CA
H0CA35054|LIVINGSTON, FRANCES M MRS|REP|1980|CA|H||C00128462|33.92511983333333|-118.02782766666667|91766|POMONA|CA
H0CA35062|NOONAN, MIKE|PAF|1984|CA|H|||34.110009|-117.71973|91711|CLAREMONT|CA
H0CA36052|STARK, JOHN PAUL|REP|1984|CA|H|C|C00173021|34.53086955|-116.53620565000001|92405|SAN BERNARDINO|CA
H0CA37019|"RUSK, DONALD M. ""DON"""|DEM|1980|CA|H||C00129452|34.31264733333333|-116.76966033333333|92373|REDLANDS|CA
H0CA38017|JACOBSON, ART|REP|1984|CA|H||C00114538|33.717164999999994|-117.920811|90720|LOS ALAMITOS|CA
H0CA38025|WILEY, ERNEST LAVALLE|REP|1980|CA|H||C00116434|33.817481|-118.0399|90630|CYPRESS|CA
H0CA39015|LAHTINEN, LEONARD LEWIS|DEM|1980|CA|H||C00123265|33.725778625000004|-117.81807675|92804|ANAHEIM|CA
H0CA40013|DOW, MICHAEL F|DEM|1980|CA|H||C00138230|33.606271|-117.89243|92662|BALBOA ISLAND|CA
H0CA40054|MAHAFFEY, DANIEL|LIB|1982|CA|H||C00138214|33.677587499999994|-117.92697400000002|92647|HUNTINGTON BEACH|CA
H0CA41011|BATES, JIM|DEM|1984|CA|H|I|C00146209|32.89411814814816|-116.99533772839506|92103|SAN DIEGO|CA
H0CA41029|WILSON, BOB|DEM|1980|CA|H|C|C00120592|32.89516425|-116.9308555|92041|LA MESA|CA
H0CA41045|MCKINNON, DAN|REP|1980|CA|H|C|C00121749|32.89411814814816|-116.99533772839506|92109|SAN DIEGO|CA
H0CA41078|LOWERY, WILLIAM D|REP|1984|CA|H|I|C00121038|32.89411814814816|-116.99533772839506|92116|SAN DIEGO|CA
H0CA43025|METZGER, THOMAS|DEM|1980|CA|H||C00130922|33.1986435|-117.026048|92028|FALLBROOK|CA
H0CO02019|MCELDERRY, JOHN R|REP|1980|CO|H||C00111575|39.744437|-105.10441|80215|LAKEWOOD|CO
H0CO02027|LOYE, BENJAMIN R|REP|1980|CO|H||C00114934|39.6481775|-105.16215249999999|80033|WHEAT RIDGE|CO
H0CO02035|MORTON, JAMES D JR|REP|1980|CO|H||C00118067|39.65191899999999|-105.240955|80401|GOLDEN|CO
H0CO02043|MCFARLAND, ROBERT BRUCE|CIT|1980|CO|H||C00133405|40.062142875|-105.33811643749999|80302|BOULDER|CO
H0CO04015|BROWN, HANK|REP|1984|CO|H|I|C00117507|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0CO04023|BARRAGAN, POLLY BACA|DEM|1980|CO|H|C|C00129734|39.958987|-104.908921|80221|THORNTON|CO
H0CO05012|SCHREIBER, ED|DEM|1980|CO|H||C00118604|39.684534285714285|-104.62691800000002|80111|ENGLEWOOD|CO
H0CT02017|GEJDENSON, SAMUEL|DEM|1984|CT|H|I|C00111633|41.543559|-72.17684|06334|BOZRAH|CT
H0CT02025|HENDEL, PATRICIA T|DEM|1980|CT|H|C|C00114769|41.352498|-72.10338|06320|NEW LONDON|CT
H0CT02033|DEMPSEY, JOHN N JR|DEM|1980|CT|H|C|C00115683|41.533848|-72.06232|06360|NORWICH|CT
H0CT02041|FIELD, A SEARLE|REP|1980|CT|H|C|C00117333|41.372530499999996|-72.06779850000001|06355|GROTON|CT
H0CT02058|GUGLIELMO, DONATO ANTONIO|REP|1982|CT|H|C|C00119115|41.979871|-72.27863|06076|STAFFORD SPRINGS|CT
H0CT02082|CONNERY, MICHAEL M|REP|1980|CT|H|C|C00126631|41.406353|-72.1374605|06385|WATERFORD|CT
H0CT03031|POVINELLI, HENRY A|REP|1980|CT|H|C|C00127118|41.21953|-73.0554|06460|MILFORD|CT
H0CT03056|DENARDIS, LAWRENCE J|REP|1984|CT|H|C|C00128199|41.37749575|-72.91240425000001|06518|HAMDEN|CT
H0CT04021|KONITSHEK, Q WAYNE|DEM|1980|CT|H||C00121087|41.18111821052631|-73.45532831578949|06903|STAMFORD|CT
H0CT04039|PHILLIPS, JOHN ARISTOTLE|DEM|1982|CT|H||C00126615|41.066196|-73.43819|06853|ROWAYTON|CT
H0CT05010|FIALA, DENNISON F|REP|1980|CT|H||C00126730|41.303392|-73.42772049999999|06877|RIDGEFIELD|CT
H0CT05028|DONAHUE, EDWARD M|REP|1982|CT|H||C00128744|41.306396|-73.1292|06484|SHELTON|CT
H0CT05036|FELD, CHARLES|REP|1980|CT|H||C00129320|41.253946|-73.28842|06612|EASTON|CT
H0CT06034|SCHAUS, NICHOLAS|REP|1982|CT|H|C|C00153551|41.76958233333333|-72.75599466666667|06032|FARMINGTON|CT
H0DE00019|MAXWELL, ROBERT LEE|DEM|1980|DE|H||C00114272|39.64413388888888|-75.58563588888889|19805|WILMINGTON|DE
H0FL03019|RADCLIFFE, HARRY|REP|1980|FL|H||C00135822|30.30522279245282|-81.65284611320754|32207|JACKSONVILLE|FL
H0FL04017|DILLARD, BARNEY EDWARD JR|REP|1980|FL|H||C00133553|29.046215|-81.64043|32720|ALTOONA|FL
H0FL05014|MCCOLLUM, BILL|REP|1984|FL|H|I|C00166041|28.704916500000003|-81.30641|32714|ALTAMONTE SPRINGS|FL
H0FL05022|FISCHER, OLIN RICHARD JR|DEM|1980|FL|H||C00109959|28.543429|-81.52479|32734|GOTHA|FL
H0FL05055|FECHTEL, VINCE JR|REP|1980|FL|H||C00126870|28.819206499999996|-81.74411099999999|32748|LEESBURG|FL
H0FL09016|DOWIAT, STANLEY ALPHONSE|REP|1980|FL|H||C00132985|28.01514|-80.53518|32951|MELBOURNE BEACH|FL
H0FL10014|SPARKMAN, RICHARD DALE|DEM|1980|FL|H||C00132126|26.159792|-81.68347524999999|33941|NAPLES|FL
H0FL11012|COOGLER, MONROE A JR|REP|1980|FL|H||C00120105|26.710145095238097|-80.19626185714284|33401|WEST PALM BEACH|FL
H0FL12010|SHAW, E CLAY JR|REP|1984|FL|H|I|C00117119|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0FL12028|BECKER, ALAN S|DEM|1982|FL|H|C|C00119859|26.062016|-80.27202|33328|PLANTATION|FL
H0FL13018|O'HARA, L D G (LOU)|REP|1980|FL|H||C00103515|25.69783154166667|-80.34412848958333|33137|MIAMI|FL
H0FL13034|ENTIN, ALVIN ERNEST|REP|1980|FL|H||C00125807|25.69783154166667|-80.34412848958333|33180|MIAMI|FL
H0FL14016|DARBY, ALBERT V|REP|1980|FL|H||C00133488|25.785720299999998|-80.3539124|33010|HIALEAH|FL
H0GA02035|HATCHER, CHARLES FLOYD|DEM|1984|GA|H|I|C00117556|31.5672663|-84.16817029999999|31707|ALBANY|GA
H0GA02050|HALSTEAD, JERRY DAVID|UNK|1980|GA|H|C|C00120675|31.536886|-83.86041|31791|SYLVESTER|GA
H0GA02076|HOLLAND, WILEY JULIAN JUNIOR|DEM|1980|GA|H|C|C00121194|30.86250425|-83.92881175|31792|THOMASVILLE|GA
H0GA02167|STEPHENS, WALTER|DEM|1980|GA|H|C|C00120428|31.459666|-83.51083|31794|PISTON|GA
H0GA02183|CARTER, HANSON|DEM|1980|GA|H|C|C00121046|31.202194|-83.23244199999999|31639|NASHVILLE|GA
H0GA02191|HARRELL, JACK EDWIN JR|REP|1980|GA|H|C|C00130641|30.783639|-83.55343|31643|QUITMAN|GA
H0GA04015|BILLINGTON, BARRY EARL|REP|1980|GA|H||C00113290|33.80200675|-84.19094750000001|30030|DECATUR|GA
H0GA05186|DOWDA, FREDRICK WILLIAM M D|REP|1980|GA|H||C00131003|33.828458666666684|-84.40236618918924|30308|ATLANTA|GA
H0GA06010|DAVIS, DOCK HEARD|DEM|1980|GA|H||C00123943|33.298014|-85.12243|30217|FRANKLIN|GA
H0GA07026|CASTELLUCIS, RICHARD LEE|REP|1982|GA|H||C00119818|33.94348485714285|-84.53430707142857|30066|MARIETTA|GA
H0GA07034|BADE, JACK D|DEM|1980|GA|H||C00121772|34.020548000000005|-84.61549|30144|KENNESAW|GA
H0GA07042|GAMMAGE, OLIN LYNN JR|DEM|1980|GA|H||C00122358|34.010162|-85.25762|30125|CEDARTOWN|GA
H0GA08016|CARTER, JAMES DARWIN|REP|1980|GA|H||C00130328|31.551458|-82.44618|31510|ALMA|GA
H0GA10194|NEUBAUER, BRUCE JOHN|REP|1980|GA|H||C00132175|33.95374808333333|-83.38985975|30601|ATHENS|GA
H0HI01017|NOBLE, ALOMA EILEEN (KEEN)|REP|1980|HI|H||C00135152|23.99200566666667|-165.5305597777778|96818|HONOLULU|HI
H0HI01025|CAMPBELL, CHARLES M|DEM|1980|HI|H||C00132852|23.99200566666667|-165.5305597777778|96818|HONOLULU|HI
H0IA01018|LAREW, JAMES CRAIG|DEM|1980|IA|H||C00120113|41.6400535|-91.5654025|52240|IOWA CITY|IA
H0IA02016|SOVERN, STEVE|DEM|1980|IA|H||C00114595|42.042648|-91.58262|52302|MARION|IA
H0IA03014|WEST, JAMES C|REP|1980|IA|H|C|C00112003|42.010415|-93.16827|50247|STATE CENTER|IA
H0IA03022|EVANS, THOMAS COOPER|REP|1984|IA|H|I|C00148171|42.361095|-92.78015|50638|GRUNDY CENTER|IA
H0IA03030|HANSEN, WILLARD RICHARD|REP|1980|IA|H|C|C00115279|42.498476|-92.3827825|50702|CEDAR FALLS|IA
H0IA03055|CUTLER, LYNN G|DEM|1982|IA|H|C|C00148197|42.46836366666667|-92.31821666666667|50701|WATERLOO|IA
H0IA04020|YOUNG, DONALD CARTER|REP|1980|IA|H||C00113555|41.65428011864408|-93.58401089830507|50323|DES MOINES|IA
H0IA04038|COSSON, GEORGE|REP|1980|IA|H||C00118646|41.65428011864408|-93.58401089830507|50311|DES MOINES|IA
H0IA05019|HULTMAN, CALVIN OSCAR|REP|1980|IA|H||C00111138|41.65428011864408|-93.58401089830507|50319|DES MOINES|IA
H0IA06017|CARNEY, CLARENCE S|REP|1980|IA|H||C00115006|42.48357433333334|-96.38808455555555|51104|SIOUX CITY|IA
H0ID01022|HAMMER, JAN H|DEM|1980|ID|H|C|C00115121|43.51203700000001|-116.23286|83301|BOISE|ID
H0ID01030|CRAIG, LARRY E|REP|1984|ID|H|I|C00115667|44.079947|-116.89433|82661|PAYETTE|ID
H0ID01048|NICHOLS, GLENN W|DEM|1980|ID|H|C|C00117101|43.51203700000001|-116.23286|83706|BOISE|ID
H0ID01055|KIDWELL, WAYNE L|REP|1980|ID|H|C|C00115717|43.51203700000001|-116.23286|83704|BOISE|ID
H0ID01063|MCKAY, TERRY BRUCE|DEM|1980|ID|H|C|C00122218|43.463644|-116.39311|83634|KUNA|ID
H0IL01012|STROGER, JOHN H JR|DEM|1980|IL|H||C00114660|41.85168971764706|-87.67981902352942|60619|CHICAGO|IL
H0IL01020|WASHINGTON, HAROLD|DEM|1982|IL|H|C|C00120584|41.85168971764706|-87.67981902352942|60621|CHICAGO|IL
H0IL01038|METCALFE, RALPH JR (UNREG)|DEM|1984|IL|H|O|C00122432|41.85168971764706|-87.67981902352942|60653|CHICAGO|IL
H0IL02010|SAVAGE, GUS|DEM|1984|IL|H|I|C00172437|41.85168971764706|-87.67981902352942|60649|CHICAGO|IL
H0IL02051|BROWN, REGINALD V|DEM|1980|IL|H|C|C00119131|41.85168971764706|-87.67981902352942|60617|CHICAGO|IL
H0IL02069|HARRIS, MARSHA ANN|REP|1980|IL|H|C|C00119867|41.85168971764706|-87.67981902352942|60617|CHICAGO|IL
H0IL04024|JALOVEC, RICHARD S|DEM|1980|IL|H||C00119107|41.772915|-87.92996|60521|BURR RIDGE|IL
H0IL05013|KLUCZYNSKI, MELANIE|DEM|1980|IL|H||C00118620|41.85168971764706|-87.67981902352942|60629|CHICAGO|IL
H0IL05021|KOTOWSKI, ROBERT V|REP|1980|IL|H||C00122291|41.85168971764706|-87.67981902352942|60632|CHICAGO|IL
H0IL05039|BRENART, WALTER F|REP|1980|IL|H||C00122309|41.85168971764706|-87.67981902352942|60638|CHICAGO|IL
H0IL06011|REDA, MARIO RAYMOND|DEM|1980|IL|H||C00119123|41.887556000000004|-87.81926949999999|60305|RIVER FOREST|IL
H0IL07019|TURNER, MARY R|DEM|1980|IL|H||C00114546|41.85168971764706|-87.67981902352942|60610|CHICAGO|IL
H0IL08025|ZILKE, WALTER F|REP|1980|IL|H|||41.85168971764706|-87.67981902352942|60647|CHICAGO|IL
H0IL09015|ANDRICA, JOHN DEAN|REP|1980|IL|H||C00115741|41.85168971764706|-87.67981902352942|60657|CHICAGO|IL
H0IL10013|HEASTON, CURTIS|DEM|1980|IL|H|C|C00111963|41.85168971764706|-87.67981902352942|60602|CHICAGO|IL
H0IL10021|WEINBERGER, ROBERT A|DEM|1980|IL|H|C|C00113712|42.130976|-87.76252|60022|GLENCOE|IL
H0IL10047|HARTMAN, MARSHALL J|DEM|1980|IL|H||C00118000|42.005331|-87.73545|60645|LINCOLNWOOD|IL
H0IL12027|MCCARTNEY, DAVID|DEM|1980|IL|H||C00119495|42.199957|-88.05859|60047|KILDEER|IL
H0IL13017|SKINNER, CALVIN L JR|REP|1980|IL|H||C00120568|42.316121|-88.43884|60098|WOODSTOCK|IL
H0IL16028|SISLER, WILLIAM E|REP|1980|IL|H|C|C00111328|42.300918|-89.63208|61032|FREEPORT|IL
H0IL16036|ANDERSON, STEVEN CRAIG|REP|1980|IL|H|C|C00111708|42.28805378571429|-89.09699892857142|61103|ROCKFORD|IL
H0IL16044|MARTIN, LYNN M|REP|1984|IL|H|I|C00113878|42.32557975|-89.13432775|61111|LOVES PARK|IL
H0IL16051|CROSBY, RICHARD JAMES|REP|1980|IL|H|C|C00114397|42.28805378571429|-89.09699892857142|61107|ROCKFORD|IL
H0IL16069|HICKEY, CONN B|DEM|1980|IL|H|C|C00117960|42.28805378571429|-89.09699892857142|61103|ROCKFORD|IL
H0IL17018|MURER, MICHAEL A|DEM|1982|IL|H||C00158188|41.524499166666665|-88.10208133333333|60431|JOLIET|IL
H0IL19014|HAND, THOMAS J (UNREG)|DEM|1980|IL|H|||41.863049|-90.14524|61252|FULTON|IL
H0IL20012|ROBINSON, DAVID L|DEM|1980|IL|H||C00114579|39.76269087179486|-89.61055228205129|62707|SPRINGFIELD|IL
H0IL21010|SEVERNS, PENNY LEE|DEM|1980|IL|H||C00115402|39.850448285714286|-88.96984757142856|62526|DECATUR|IL
H0IL22018|VOELZ, PETE|DEM|1980|IL|H||C00131300|39.496547|-88.17348|61920|CHARLESTON|IL
H0IL23024|DAVINROY, RONALD L|REP|1980|IL|H||C00116947|38.589849|-89.91207|62269|O'FALLON|IL
H0IL24022|BARRETT, JAMES H|CST|1980|IL|H||C00121970|38.01492|-89.04226|62891|VALIER|IL
H0IN02018|LOGAN, JAMES HENSLEY|REP|1984|IN|H||C00180893|41.411075|-85.736|46567|SYRACUSE|IN
H0IN02026|NIEMEYER, ERNEST|REP|1980|IN|H||C00119263|41.269789|-87.41353|46356|LOWELL|IN
H0IN02059|CONOVER, WILLIAM G.|REP|1980|IN|H||C00118364|41.48286233333333|-87.07347800000001|46383|VALPARAISO|IN
H0IN03024|HILER, JOHN PATRICK|REP|1984|IN|H|I|C00122002|41.605749|-86.71983|46350|LAPORTE|IN
H0IN04022|COATS, DANIEL R|REP|1984|IN|H|I|C00110361|41.352638|-85.04792|46706|AUBURN|IN
H0IN04030|HELMKE, PAUL|REP|1980|IN|H|C|C00113860|41.088135795454555|-85.09969911363638|46807|FORT WAYNE|IN
H0IN05011|ACKERSON, NELS|DEM|1980|IN|H||C00113084|40.0612855|-86.0252175|46060|NOBLESVILLE|IN
H0IN06027|STOVALL, ROS|REP|1980|IN|H||C00122515|39.588545|-86.37431|46158|MOORESVILLE|IN
H0IN07017|CARROLL, PATRICK DUNSTAN|DEM|1980|IN|H||C00120709|39.16472519999999|-86.5195193|47401|BLOOMINGTON|IN
H0IN08015|SNIDER, KENNETH CHARLES|DEM|1980|IN|H||C00121434|38.507039|-87.55539|47524|DECKER|IN
H0IN11019|SUESS, SHEILA|REP|1980|IN|H||C00109967|39.797402600000005|-86.1365729|46244|INDIANAPOLIS|IN
H0IN11043|CUMMINGS, JAMES C JR|REP|1980|IN|H||C00127472|39.797402600000005|-86.1365729|46205|INDIANAPOLIS|IN
H0KS01016|ROBERTS, CHARLES PATRICK|REP|1984|KS|H|I|C00128876|37.755267|-100.02632|67801|DODGE CITY|KS
H0KS01032|NICHOLSON, DONALD R|REP|1980|KS|H|C|C00130435|39.394701|-101.04485|67701|COLBY|KS
H0KS01040|MARTIN, HAROLD PHILIP|DEM|1980|KS|H|C|C00131466|38.179418|-99.12757|67550|LARNED|KS
H0KS01057|HARSH, JEFF|DEM|1980|KS|H|C|C00132472|39.394701|-101.04485|67701|COLBY|KS
H0KS02014|WOOTTON, BOB G|DEM|1980|KS|H||C00122580|39.041098899999994|-95.74326307499999|66617|TOPEKA|KS
H0KS02022|"YOUNT, H J ""JIM"""|DEM|1980|KS|H||C00124107|39.339975|-95.45781|61088|VALLEY FALLS|KS
H0KS02030|KEYS, SAMUEL R|DEM|1980|KS|H||C00128900|39.23126775|-96.61811875000001|66502|MANHATTAN|KS
H0KS03012|WEYFORTH, JOHN STUART (JACK)|DEM|1980|KS|H||C00121137|38.992255|-94.67528|66204|MERRIAM|KS
H0KS03020|WATKINS, DANIEL L|DEM|1980|KS|H||C00121459|38.9529718|-95.2697906|66044|LAWRENCE|KS
H0KS04010|HUNTER, CLAY|REP|1980|KS|H||C00133363|37.682063225|-97.361390075|67209|WICHITA|KS
H0KS05025|MILLER, DAVID L|DEM|1980|KS|H||C00131474|37.339913|-95.25834|67357|PARSONS|KS
H0KY02012|WATSON, MARK|REP|1982|KY|H||C00159178|37.7138805|-85.92044200000001|42701|ELIZABETHTOWN|KY
H0KY03010|LOGSDON, HENRY GLOVER|UNK|1980|KY|H|||38.20007860606061|-85.68525571212122|40203|LOUISVILLE|KY
H0KY03051|CESLER, RICHARD PAUL|REP|1980|KY|H||C00135012|38.20007860606061|-85.68525571212122|40218|LOUISVILLE|KY
H0KY04026|MCGARY, PHIL M|DEM|1980|KY|H||C00126508|38.20007860606061|-85.68525571212122|40223|LOUISVILLE|KY
H0KY05015|"ROGERS, HAROLD ""HAL"" MR"|REP|1984|KY|H|I|C00116632|37.09371599999999|-84.520033|42501|SOMERSET|KY
H0KY05023|ROGERS, JOHN D|REP|1980|KY|H|C|C00118513|37.09371599999999|-84.520033|42501|SOMERSET|KY
H0KY05031|EMBERTON, TOM|REP|1980|KY|H|C|C00121095|36.988613|-85.58534|42129|EDMONTON|KY
H0KY05056|LOVELACE, EDDIE C|REP|1980|KY|H|C|C00122275|36.72024|-85.13539|42633|ALBANY|KY
H0KY05064|HUFF, GENE|REP|1980|KY|H|C|C00123315|37.12836675|-84.09665262499999|40741|LONDON|KY
H0KY06013|MILLER, EDWIN EARL|DEM|1982|KY|H||C00119842|38.397678|-84.2939|41031|CYNTHIANA|KY
H0KY06021|BROWN, JOHN YOUNG|DEM|1980|KY|H||C00128538|38.028650139999996|-84.48421994|40502|LEXINGTON|KY
H0KY06047|PRATT, DON B|IND|1982|KY|H|||38.028650139999996|-84.48421994|40504|LEXINGTON|KY
H0LA02010|COUHIG, ROBERT E JR|REP|1980|LA|H||C00122903|29.992950545454548|-89.96252163636365|70139|NEW ORLEANS|LA
H0LA03018|TAUZIN, WILBERT JOSEPH II|DEM|1984|LA|H|I|C00119040|29.686582333333334|-90.71261733333334|70301|THIBODAUX|LA
H0LA03026|DONELON, JAMES J|REP|1980|LA|H|C|C00122796|29.812622499999993|-90.12510250000001|70002|METAIRIE|LA
H0LA03034|GUARISCO, ANTHONY J JR|DEM|1980|LA|H|C|C00122853|29.6947175|-91.2209335|70380|MORGAN CITY|LA
H0LA04016|DUNN, GEORGE FORREST|DEM|1980|LA|H||C00124081|32.55515535294117|-93.76149147058823|71109|SHREVEPORT|LA
H0LA04024|CAMPBELL, FOSTER L JR|DEM|1980|LA|H||C00130906|32.31718|-93.50366|71051|ELM GROVE|LA
H0LA08017|HOLLOWAY, CLYDE C|REP|1980|LA|H||C00135053|31.050239|-92.52474|71430|FOREST HILL|LA
H0MA01016|DOYLE, HELEN E|DEM|1980|MA|H||C00108795|42.521131|-72.81116|01330|ASHFIELFD|MA
H0MA02014|HOPFMANN, ALWIN E|DEM|1980|MA|H||C00111203|42.436875|-71.77333|01564|STERLING|MA
H0MA04010|JONES, RICHARD ALAN DR|REP|1980|MA|H|C|C00126698|42.505928|-71.5888|01451|HARVARD|MA
H0MA04028|SHAFFER, ROBERT BLAIR|DEM|1984|MA|H||C00188250|42.578689|-71.80338|01420|FITCHBURG|MA
H0MA04036|FRANK, BARNEY|DEM|1984|MA|H|I|C00128868|42.31883|-71.20822|02161|NEWTON HIGHLANDS|MA
H0MA04044|MOFENSON, DAVID J|DEM|1980|MA|H|C|C00129379|42.40347920000001|-71.35779670000001|02168|NEWTON|MA
H0MA06015|TRIMARCO, THOMAS H|REP|1982|MA|H||C00154146|42.560995|-70.8757|01915|BEVERLY|MA
H0MA06023|BELLEVUE, KENNETH G|DEM|1980|MA|H||C00130138|42.569756|-70.94322|01923|DANVERS|MA
