CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_LAT|CAND_LONG|CAND_ZIP|CAND_CITY|CAND_STATE
H0MI10105|DUNN, JIM|REP|1990|MI|H|O|C00239996|44.305812|-84.75589|48629|HOUGHTON LAKE|MI
H0MI10113|CROPSEY, ALAN LEE|REP|1990|MI|H|O|C00241471|42.842438|-84.58612|48820|DEWITT|MI
H0MI10121|MESSERLI, ROBERT E|DEM|1990|MI|H|O|C00244509|44.041529|-84.46503|48624|GLADWIN|MI
H0MI10139|DENNISON, JOAN LOUISE|DEM|1990|MI|H|O||42.99605|-84.17896|48867|OWOSSO|MI
H0MI10147|KEYS, LINDSEY LEON|DEM|1990|MI|H|O|C00245795|43.697651|-85.47815|49307|BIG RAPIDS|MI
H0MI10154|CONGDON, CHARLES|LIB|1990|MI|H|O||43.62015171428571|-84.300764|48640|MIDLAND|MI
H0MI11012|DORRITY, DANIEL TERENCE|DEM|1980|MI|H|C|C00132647|46.460895|-84.32485|49783|SAULT STE MARIE|MI
H0MI12010|WALSH, KIRK|REP|1980|MI|H|C|C00116293|42.596784|-82.88031|48043|MT CLEMENS|MI
H0MI12069|DINGEMAN, JAMES H|REP|1990|MI|H|C|C00239459|42.9015345|-82.55462|48060|PORT HURON|MI
H0MI12077|PELTIER, LEAH JOAN|DEM|1990|MI|H|C||42.52000842857142|-83.00544057142858|48093|WARREN|MI
H0MI13075|CROCKETT, GEO WILLIAM JR|DEM|1990|MI|H|C|C00130047|42.30390803846153|-83.1278015|48207|DETROIT|MI
H0MI13133|RIDLEY, ANDREW JEAN|DEM|1980|MI|H|C|C00132373|42.30390803846153|-83.1278015|48215|DETROIT|MI
H0MI13208|RODDIS, ROBERT W|LIB|1990|MI|H|C||42.425836|-82.90003|48236|GROSSEPOINT FARMS|MI
H0MI13216|SAVAGE, JOHN WRIGHT II|REP|1990|MI|H|O|C00238345|42.30390803846153|-83.1278015|48207|DETROIT|MI
H0MI13224|PATTERSON, MICHAEL DUANE|DEM|1990|MI|H|O|C00242131|42.30390803846153|-83.1278015|48214|DETROIT|MI
H0MI13232|TINSLEY-WILLIAMS, ALBERTA|DEM|1990|MI|H|O|C00245043|42.30390803846153|-83.1278015|48213|DETROIT|MI
H0MI13240|STALLINGS, HENRY EDWARD II|DEM|1990|MI|H|O|C00245589|42.30390803846153|-83.1278015|48214|DETROIT|MI
H0MI13257|WATKINS, JUANITA|DEM|1990|MI|H|O|C00245662|42.30390803846153|-83.1278015|48207|DETROIT|MI
H0MI13265|BARROW, TOM|DEM|1990|MI|H|O|C00246413|42.30390803846153|-83.1278015|48226|DETROIT|MI
H0MI13273|VINCENT, CHARLES CARY MD|DEM|1990|MI|H|O|C00246918|42.30390803846153|-83.1278015|48214|DETROIT|MI
H0MI13281|EDWARDS, CARL R SR|REP|1990|MI|H|O|C00247346|42.30390803846153|-83.1278015|48214|DETROIT|MI
H0MI13299|LENUD, PHILIP M|REP|1990|MI|H|O||42.30390803846153|-83.1278015|48207|DETROIT|MI
H0MI13307|HAMPTON, JEFF J|LIB|1990|MI|H|O||42.425506|-83.48945|48167|NORTHVILLE|MI
H0MI13315|GRIFFEN, JOYCE ANN|UNK|1990|MI|H|O||42.30390803846153|-83.1278015|48224|DETROIT|MI
H0MI14149|HERTEL, DENNIS M|DEM|1990|MI|H|I|C00130096|42.438186|-82.9283|48225|HARPER WOODS|MI
H0MI14172|GALE, ROBERT JOHN|UNK|1990|MI|H|C||42.30390803846153|-83.1278015|48205|DETROIT|MI
H0MI14180|MORRIS, KENNETH N|LIB|1990|MI|H|C||42.05589|-83.40605|48117|CARLETON|MI
H0MI15047|HUNT, DAVID R|LIB|1990|MI|H|C||42.235260499999995|-83.607655|48197|YPSILANTI|MI
H0MI16078|BEAUMONT, FRANK J|REP|1990|MI|H|C|C00245407|42.28919416666667|-83.19354600000001|48124|DEARBORN|MI
H0MI16086|POPE, RODGER CONANT|LIB|1990|MI|H|C||42.073793|-83.21575|48173|ROCKWOOD|MI
H0MI17050|LANKFORD, BLAINE L|REP|1990|MI|H|C||42.55582033333334|-83.22913|48057|ROYAL OAK|MI
H0MI18058|BRIGGS, WALTER OWEN IV|DEM|1990|MI|H|C|C00238824|42.574254499999995|-83.253826|48009|BIRMINGHAM|MI
H0MN00013|RAMSTAD, JAMES M|REP|1990|MN|H|O|C00244129|44.915413|-93.48443|55391|MINNETONKA|MN
H0MN01011|DAVISON, GERMAIN A|REP|1990|MN|H|C|C00247593|43.756567|-91.36126|55941|HOKAH|MN
H0MN02019|BERGQUIST, HAROLD J|DEM|1980|MN|H|C|C00115246|44.751433|-93.28105500000001|55337|BURNSVILLE|MN
H0MN02027|STONE, JIM|DFL|1990|MN|H|C|C00247304|44.725437|-96.2921|56220|CANBY|MN
H0MN03033|DEMARS, LOUIS G|DEM|1990|MN|H|O|C00243907|44.875614|-93.33487|55435|EDINA|MN
H0MN06028|WEBER, JOHN VINCENT|REP|1990|MN|H|I|C00141796|44.15644|-93.99388|56001|NORTH MANKATO|MN
H0MN06093|ANDERSON, BRUCE DOUGLAS|REP|1990|MN|H|C|C00246009|45.175558|-93.85441|55313|BUFFALO|MN
H0MN07026|SASSEVILLE, KATHERINE E|DEM|1990|MN|H|C|C00241224|46.3472485|-95.890716|56537|FERGUS FALLS|MN
H0MO00019|CARNAHAN, JOHN RUSSELL|DEM|1990|MO|H|C|C00238626|37.92774633333334|-91.78872266666667|65401|ROLLA|MO
H0MO01017|HILL, ELSA DEBRA|DEM|1986|MO|H|C|C00208751|38.691901|-90.25992|63120|ST LOUIS|MO
H0MO01041|KNIGHT, KYLE Z|REP|1990|MO|H|C|C00246884|38.74785|-90.30258|63135|FERGUSON|MO
H0MO01058|PIOTROWSKI, WAYNE GENE|REP|1990|MO|H|C|C00246066|38.748183|-90.21864|63137|ST LOUIS|MO
H0MO02031|MURRAY, HUGH VINCENT|REP|1986|MO|H|C|C00128207|38.663951|-90.32348|63130|ST LOUIS|MO
H0MO02056|"ANDERSON, WALLACE ""WALLY"""|REP|1990|MO|H|C||38.590652|-90.35168|63119|WEBSTER GROVES|MO
H0MO02064|HORN, JOAN KELLY|DEM|1990|MO|H|C|C00238493|38.645802|-90.37687|63124|ST LOUIS|MO
H0MO02072|BAINE, JOHN M|DEM|1990|MO|H|C|C00240747|38.645484|-90.32888|63105|CLAYTON|MO
H0MO02080|JOHNSON, LEIF O|DEM|1990|MO|H|C||38.590652|-90.35168|63119|WEBSTER GROVES|MO
H0MO03021|STEIN, PAUL GREGORY|REP|1990|MO|H|C||38.582702|-90.40966|63122|KIRKWOOD|MO
H0MO03039|"ULETT, JOHN ""U-MAN"""|DEM|1990|MO|H|C||38.500734|-90.37113|63128|ST LOUIS|MO
H0MO03047|CLEMENT, NICHOLAS F|DEM|1990|MO|H|C||38.622601|-90.26182|63110|ST LOUIS|MO
H0MO03054|HOLEKAMP, MALCOLM L|REP|1990|MO|H|C|C00245969|38.590652|-90.35168|63119|WEBSTER GROVES|MO
H0MO03062|DOSS, STEPHEN F|REP|1990|MO|H|C||38.586052|-90.2941|63109|ST LOUIS|MO
H0MO05042|DUBBERT, GUS|DEM|1990|MO|H|C|C00249011|39.095393654320986|-94.49784748148147|64113|KANSAS CITY|MO
H0MO05059|PRIVITERA, JOSEPH A|REP|1990|MO|H|C|C00247023|39.013638|-94.59471|64113|KC|MO
H0MO05067|GARDNER, ROBERT H|REP|1990|MO|H|C||39.095393654320986|-94.49784748148147|64145|KANSAS CITY|MO
H0MO06024|SARTAIN, DON R|REP|1990|MO|H|C||39.766144|-94.84504|64501|ST JOSEPH|MO
H0MO06032|MCCLURE, BOB|DEM|1990|MO|H|C|C00243899|40.391564|-93.58237|64673|PRINCETON|MO
H0MO06040|O'HERIN, ED|DEM|1990|MO|H|C||39.095393654320986|-94.49784748148147|64155|KANSAS CITY|MO
H0MO07048|DEATON, THOMAS PATRICK|DEM|1990|MO|H|C|C00242321|37.2539538125|-93.269457875|65802|SPRINGFIELD|MO
H0MO07055|MUNDY, JIM|REP|1990|MO|H|C||37.43378|-93.26457|65725|PLEASANT HOPE|MO
H0MO07063|EATON, RAY|REP|1990|MO|H|C||37.2539538125|-93.269457875|65803|SPRINGFIELD|MO
H0MO07071|JACOBS, WILLIAM LEWIS|DEM|1990|MO|H|C|C00245696|36.771898|-93.48394|65656|GALENA|MO
H0MO08012|MARSHALL, LARRY R|REP|1980|MO|H|C|C00117150|38.9403219|-92.2368629|65205|COLUMBIA|MO
H0MO08038|BAILEY, WENDELL M C|REP|1982|MO|H|C|C00120402|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0MO08046|DIETRICH, PAUL GEORGE|REP|1980|MO|H|C|C00121160|38.613573|-90.484374|63011|BALLWIN|MO
H0MO08079|GARDNER, STEVEN M|DEM|1980|MO|H|C|C00126367|38.601403|-90.55209|63011|ELLISVILLE|MO
H0MO08137|WOODWARD, JOHN L|DEM|1982|MO|H|C|C00125906|38.077096|-91.40407400000001|65453|CUBA|MO
H0MO08210|BROKAW, FRANCIS L|DEM|1990|MO|H|C||38.200244|-91.14089|63080|SULLIVAN|MO
H0MO09051|DUDLEY, KENNETH AMBERT|REP|1990|MO|H|C|C00248385|39.179316|-91.88404|65265|MEXICO|MO
H0MO09069|CURTIS, GORDON S JR|REP|1990|MO|H|C||38.852436|-91.95808|65251|FULTON|MO
H0MO09077|CURTIS, GORDON S (DON) JR|REP|1990|MO|H|C|C00244434|38.852436|-91.95808|65251|FULTON|MO
H0MO10018|EMERSON, BILL|REP|1990|MO|H|I|C00116681|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0MS01019|BOWLIN, JOHN WILLIAM (BILL)|REP|1990|MS|H|C|C00245209|34.628795|-89.20147|38633|HICKORY FLAT|MS
H0MS04047|SINGLETARY, BRITT R|DEM|1982|MS|H|C|C00127449|31.492249666666666|-91.387716|39120|NATCHEZ|MS
H0MS04054|MCLEMORE, LESLIE B|IND|1980|MS|H|C|C00136259|32.30845729411766|-90.2704443235294|39213|JACKSON|MS
H0MS05044|SMITH, SHEILA A|REP|1990|MS|H|C|C00238196|30.356147|-89.16346|39560|LONG BEACH|MS
H0MS06018|CAROWAY, HARDY|UNK|1990|MS|H|C||31.605946|-89.86086|39476|PRENTISS|MS
H0MT01023|HAND, BILL|DEM|1980|MT|H|C|C00127829|45.146179|-112.77411|59725|DILLON|MT
H0MT01056|JOHNSON, BRADLEY SUNDELL|REP|1990|MT|H|C|C00243550|45.66181557142857|-111.00244157142856|59772|BOZEMAN|MT
H0MT02039|BURRIS, DON EDGAR|DEM|1990|MT|H|C|C00245415|45.91143657142858|-108.31023785714287|59103|BILLINGS|MT
H0NC01028|JONES, MARVIN RAY|REP|1990|NC|H|C|C00244202|35.283314499999996|-77.61178699999999|28504|KINSTON|NC
H0NC02018|SHARPE, HAL COURTNEY|REP|1990|NC|H|C|C00241737|35.993357|-77.96738|27856|NASHVILLE|NC
H0NC03040|DAVIS, DONALD SPENCER|REP|1990|NC|H|C|C00241562|35.322849|-78.68964|28339|ERWIN|NC
H0NC03057|STENHOUSE, HENRY MERRITT|REP|1990|NC|H|C|C00244632|35.3937248|-78.0068264|27530|GOLDSBORO|NC
H0NC03065|BROSMAN, WILLIAM KENNETH|REP|1990|NC|H|C|C00243360|34.888736|-77.57157|28574|RICHLANDS|NC
H0NC04030|HOGAN, THURMAN|REP|1980|NC|H|C|C00121061|35.71346033333333|-79.793969|27203|ASHEBORO|NC
H0NC04063|MOORE, PAUL E|DEM|1990|NC|H|C||35.81289577777778|-78.63090008888891|27607|RALEIGH|NC
H0NC04071|COATS, ROBERT B SR|DEM|1990|NC|H|C||35.81289577777778|-78.63090008888891|27605|RALEIGH|NC
H0NC04089|CARRINGTON, JOHN H|REP|1990|NC|H|C|C00241661|35.81289577777778|-78.63090008888891|27622|RALEIGH|NC
H0NC05060|BAGNAL, ANNE BROYLES|REP|1982|NC|H|C|C00147827|36.04826437037037|-80.23130251851853|27106|WINSTON SALEM|NC
H0NC05128|BELL, KENNETH DAVIS|REP|1990|NC|H|C|C00242115|36.141395|-80.3137|27106|WINSTON-SALEM|NC
H0NC05136|ROYAL, STEVEN LESTER|REP|1990|NC|H|C|C00243709|36.283497|-80.84586|28621|ELKIN|NC
H0NC06019|JOHNSTON, WALTER EUGENE III|REP|1982|NC|H|C|C00120725|36.0831189642857|-79.93603567857141|27408|GREENSBORO|NC
H0NC06118|ALLEGRONE, HELEN R|DEM|1990|NC|H|C|C00242461|36.0831189642857|-79.93603567857141|27410|GREENSBORO|NC
H0NC07041|SHAFFNER, FRIES|REP|1990|NC|H|C|C00243873|34.171848000000004|-77.88427766666665|28409|WILMINGTON|NC
H0NC07058|ANDERSON, ROBERT C|REP|1990|NC|H|C|C00242354|35.05378755555555|-78.91604177777778|28303|FAYETTEVILLE|NC
H0NC08114|GARRELS, HELEN ANN MRS|DEM|1990|NC|H|C|C00241794|35.148052|-80.73493033333334|28105|MATTHEWS|NC
H0NC10110|MCELWAINE, RITA W.|DEM|1990|NC|H|C|C00242347|35.311862|-81.02441|28120|MT.HOLLY|NC
H0NC10128|GREEN, DANIEL RAY JR|DEM|1990|NC|H|C|C00245639|35.715606|-81.323567|28601|HICKORY|NC
H0NC10136|BERRY, CHERIE KILLIAN|REP|1990|NC|H|C||35.653437|-81.23443||NEWTON|NC
H0NC11019|HENDON, WILLIAM M|REP|1986|NC|H|C|C00172726|35.54179|-82.52307|28803|ASHVILLE|NC
H0NC11027|CANSLER, LANIER M|REP|1990|NC|H|C|C00238014|35.588410307692314|-82.54798207692308|28803|ASHEVILLE|NC
H0NC11035|MORGAN, HERSCHEL SCOTT|REP|1990|NC|H|C|C00239665|35.588410307692314|-82.54798207692308||ASHEVILLE|NC
H0NC11043|HARPER, JAMES T|REP|1990|NC|H|C||35.202178|-83.81695|28901|ANDREWS|NC
H0NC11050|BRIDGES, RICHARD|REP|1990|NC|H|C||35.317602|-81.86722|28043|FOREST CITY|NC
H0ND00036|DORGAN, BYRON L CONGRESSMAN|DEM|1990|ND|H|I|C00143438|38.89531540217391|-77.01958254710144|20515|WASHINGTON|DC
H0ND00077|KUKLA, AVONE|REP|1990|ND|H|C||47.393108|-103.36899|58634|GRASSY BUTTE|ND
H0ND00085|SCHAFER, EDWARD T|REP|1990|ND|H|C|C00245472|46.877277285714285|-100.68709442857143|58502|BISMARCK|ND
H0NE01021|HALL, LARRY M|DEM|1990|NE|H|C|C00241711|40.81781506666667|-96.69156293333332|68506|LINCOLN|NE
H0NE02029|ALBERT, MICHAEL LEWIS|REP|1980|NE|H|C|C00116640|41.27046787755102|-96.0905979591837|68114|OMAHA|NE
H0NE02052|FELLMAN, RICHARD M|DEM|1982|NE|H|C|C00154518|41.27046787755102|-96.0905979591837|68102|OMAHA|NE
H0NE02094|STASKIEWICZ, RONALD LEE|REP|1992|NE|H|C|C00242297|41.27046787755102|-96.0905979591837|68107|OMAHA|NE
H0NE03035|BARRETT, WILLIAM E|REP|1990|NE|H|O|C00237982|40.786048|-99.7424|68850|LEXINGTON|NE
H0NE03043|GOVIER, DAN A|REP|1990|NE|H|O|C00238246|40.904049666666666|-98.40683|68801|GRAND ISLAND|NE
H0NE03050|CARLSON, MERLYN|REP|1990|NE|H|O|C00238097|41.168155|-102.63874|69149|LODGEPOLE|NE
H0NE03068|LOCKWOOD, FRED|REP|1990|NE|H|O|C00239111|41.803503|-103.65998|69341|GERING|NE
H0NE03076|SCOFIELD, SANDRA KAY|DEM|1990|NE|H|O|C00239517|42.808213|-103.00219|69337|CHADRON|NE
H0NE03084|JOHNSON, ROD|REP|1990|NE|H|O|C00240671|40.60552|-97.8569095|68979|SUTTON|NE
H0NE03100|HAIVALA, BILL|DEM|1990|NE|H|O|C00243519|40.904049666666666|-98.40683|68803|GRAND ISLAND|NE
H0NH01084|MONGAN, JOHN|REP|1980|NH|H|C|C00130633|42.97060722222222|-71.541694|03103|MANCHESTER|NH
H0NH01092|STEPHEN, ROBERT A|DEM|1990|NH|H|O|C00237347|42.97060722222222|-71.541694|03103|MANCHESTER|NH
H0NH01100|ZELIFF, WILLIAM H JR|REP|1990|NH|H|O|C00237909|44.166268|-71.18089|03846|JACKSON|NH
H0NH01118|HOGAN, DENNIS|REP|1990|NH|H|O|C00243782|42.858053|-71.51216|03054|MERRIMACK|NH
H0NH01126|DEXTER, DEAN JOSEPH|REP|1990|NH|H|O|C00240762|43.56733433333333|-71.42746433333333|03247|LACONIA|NH
H0NH01134|TREMBLAY, CHRIS|REP|1990|NH|H|O|C00243329|43.721094|-71.49652|03226|CENTRE HARBOR|NH
H0NH01142|SCAMMAN, W DOUGLAS JR|REP|1990|NH|H|O|C00245035|43.015756|-70.90192|03885|STRATHAM|NH
H0NH01159|JOHNSON, WILLIAM A|REP|1990|NH|H|O|C00245936|43.216633|-71.2079|03241|NORTHWOOD|NH
H0NH01167|WEDDLE, MICHAEL R|REP|1990|NH|H|O||43.0044378|-71.0327208|03801|PORTSMOUTH|NH
H0NH02017|BASS, CHARLES F|REP|1980|NH|H|C|C00127944|42.884919|-71.95133|03458|PETERBOROUGH|NH
H0NH02124|SWETT, RICHARD NELSON|DEM|1990|NH|H|C|C00243501|43.144614|-71.53576|03304|BOW|NH
H0NJ01041|FARLEY, JOEL SOMERVELL|DEM|1990|NJ|H|O|C00239004|39.915263|-75.06401|08107|COLLINGSWOOD|NJ
H0NJ01058|BOWKER, LINDA B|DEM|1990|NJ|H|O|C00242495|39.868013|-75.05424|08007|BARRINGTON|NJ
H0NJ01066|ANDREWS, ROBERT E|DEM|1990|NJ|H|O|C00243428|39.823096|-75.02684550000001|08031|BELLMAWR|NJ
H0NJ01074|HEADRICK, DAVID RODGER|IND|1990|NJ|H|O|C00243808|39.915263|-75.06401|08108|COLLINGSWOOD|NJ
H0NJ01082|MANGINI, DANIEL J|REP|1990|NJ|H|O|C00245019|39.784614|-75.05678|08012|TURNERSVILLE|NJ
H0NJ01090|ZELDEN, JERRY|LIB|1990|NJ|H|O||||08024|LAUREL SPRINGS|NJ
H0NJ01108|HARRIS, WILLIAM HENRY|UNK|1990|NJ|H|O||39.929906|-74.8615645|08077|RIVERTON|NJ
H0NJ01116|KONSTANTY, WALTER E|UNK|1990|NJ|H|O||39.867158|-75.1802|08063|NATIONAL PARK|NJ
H0NJ02056|KANENGISER, WILLIAM A|UNK|1990|NJ|H|C||38.963652|-74.92319|08204|ERMA|NJ
H0NJ03021|MUHLER, MARIE SHEEHAN|REP|1982|NJ|H|C|C00153080|40.316876|-74.26112|07746|MARLBORO|NJ
H0NJ03062|ZUCKER, IRWIN|DEM|1990|NJ|H|C||40.3023485|-74.159085|07724|EATONTOWN|NJ
H0NJ03070|DALY, PAT|DEM|1990|NJ|H|C||40.352953|-74.07703|07701|RED BANK|NJ
H0NJ03088|KAPALKO, PAUL A|REP|1990|NJ|H|C|C00245274|40.232713|-74.03143|07712|ASBURY PARK|NJ
H0NJ03096|MCKEAN, RICHARD D|IND|1990|NJ|H|C||40.410213|-74.11718|08748|MIDDLETOWN|NJ
H0NJ03104|PLONSKI, JOSEPH A|UNK|1990|NJ|H|C||40.082782|-74.2094|08701|LAKEWOOD|NJ
H0NJ03112|STEWART, WILLIAM|LIB|1990|NJ|H|C||40.439714|-74.19374|07735|KEYPORT|NJ
H0NJ04011|SCALAMONTI, JOHN D|REP|1986|NJ|H|C|C00208629|40.397507|-74.3298|08857|OLD BRIDGE|NJ
H0NJ04029|SETARO, MARK S|DEM|1990|NJ|H|C|C00242586|40.237610533333346|-74.7117864|08610|TRENTON|NJ
H0NJ04037|NOTARANGELO, JOSEPH J|UNK|1990|NJ|H|C||40.449171|-74.84979|08551|RINGOES|NJ
H0NJ04045|PETERS, CARL|LIB|1990|NJ|H|C||40.31049|-74.85947|08560|WASHINGTON CIRCLE|NJ
H0NJ04052|CARTER, JM|UNK|1990|NJ|H|C||40.237610533333346|-74.7117864|08609|TRENTON|NJ
H0NJ05067|OLSON, LAWRENCE WAYNE|DEM|1990|NJ|H|C|C00244939|40.9475805|-74.0768505|07652|PARAMUS|NJ
H0NJ05075|RICHARDS, MARK|UNK|1990|NJ|H|C||41.102569|-74.37047|07480|WEST MILFORD|NJ
H0NJ06016|MACNAUL, MALCOLM BRUCE|DEM|1980|NJ|H|C|C00118745|39.906868333333335|-74.99802333333334|08034|CHERRY HILL|NJ
H0NJ06073|DUCA, SEBASTIAN DEL|DEM|1990|NJ|H|C||40.461851|-74.30343|08859|PARLIN|NJ
H0NJ06081|ZEPKA, RODGER|REP|1990|NJ|H|C||40.5142444|-74.38633580000001||EDISON|NJ
H0NJ06099|DANIELCZYK, PAUL|REP|1990|NJ|H|C|C00246728|40.557104|-74.28316|07095|WOODBRIDGE|NJ
H0NJ06107|WALLER, RANDOLPH|UNK|1990|NJ|H|C||40.63031425|-74.39361299999999|07060|PLAINFIELD|NJ
H0NJ07030|BERGEN, BRUCE|DEM|1990|NJ|H|C||40.701801|-74.32216|07081|SPRINGFIELD|NJ
H0NJ07048|SARNOWSKI, THOMAS V|UNK|1990|NJ|H|C||40.637152|-74.37493|07076|SCOTCH PLAINS|NJ
H0NJ08046|HOCHMAN, EDWARD S|DEM|1990|NJ|H|C|C00244905|40.95408313333334|-74.21942519999999|07514|PATERSON|NJ
H0NJ08053|EDEN, BRUCE|UNK|1990|NJ|H|C||40.988821333333334|-74.286542|07474|WAYNE|NJ
H0NJ08061|SIBILIA, STEPHEN|UNK|1990|NJ|H|C||40.8196|-74.15877|07110|NUTLEY|NJ
H0NJ09036|SCHLITT, S SANFORD|DEM|1980|NJ|H|C|C00119479|40.82154|-73.98949|07010|CLIFFSIDE PARK|NJ
H0NJ09044|AMBROSIO, GABRIEL M|DEM|1980|NJ|H|C|C00125997|40.808416|-74.12111|07071|LYNDHURST|NJ
H0NJ09077|HAAS, SHELDON S|REP|1990|NJ|H|C|C00243139|40.849879|-73.97501|07024|FORT LEE|NJ
H0NJ09085|RUSSO, PETER J|REP|1990|NJ|H|C|C00246983|40.808416|-74.12111|07071|LYNDHURST|NJ
H0NJ09093|GRABOWSKI, CHESTER|UNK|1990|NJ|H|C||40.763051|-74.13718|07032|KEARNEY|NJ
H0NJ10026|PAYNE, DONALD M|DEM|1990|NJ|H|I|C00225045|40.76504404166666|-74.22013475|07114|NEWARK|NJ
H0NJ10109|MEHRABIAN, GEORGE|SWP|1990|NJ|H|C||40.729075615384616|-74.06528215384614|07306|JERSEY CITY|NJ
H0NJ11032|DAVIS, ROBERT ALLEN|REP|1982|NJ|H|C|C00126722|40.832449|-74.24227|07044|VERONA|NJ
H0NJ11057|GORDON, MICHAEL|DEM|1990|NJ|H|C|C00245332|40.78865|-74.25541|07052|WEST ORANGE|NJ
H0NJ11065|"GOULD, JASPER ""JACK"""|UNK|1990|NJ|H|C||40.6789|-74.57039|07920|BASKING RIDGE|NJ
H0NJ12055|CHANDLER, MARGUERITE|DEM|1990|NJ|H|O|C00240432|40.545853|-74.63592|08876|SOMERVILLE|NJ
H0NJ12063|OKHUYSEN, MICHEL E|REP|1990|NJ|H|O|C00243246|40.545853|-74.63592|08876|SOMERVILLE|NJ
H0NJ12071|SHANAHAN, JOSEPH F|REP|1990|NJ|H|O|C00244848|40.375039|-74.93184|08530|LAMBERTVILLE|NJ
H0NJ12089|MCCONKEY, PHILLIP J|REP|1990|NJ|H|O|C00230946|40.515645|-74.85319|08822|FLEMINGTON|NJ
H0NJ12097|KORTEPETER, CARL MAX|IND|1990|NJ|H|O|C00247791|40.410155|-74.70726|08558|SKILLMAN|NJ
H0NJ12105|NOTARANGELO, MICHAEL A|UNK|1990|NJ|H|O||40.587606|-75.10402|08848|MILFORD|NJ
H0NJ12121|BOTTCHER, JOAN I|IND|1990|NJ|H|O|C00248807|40.543085500000004|-74.6094805|08873|SOMERSET|NJ
H0NJ13061|ADLER, JOHN H|DEM|1990|NJ|H|C|C00240754|39.906868333333335|-74.99802333333334|08003|CHERRY HILL|NJ
H0NJ13079|MONK, WILLIAM|REP|1990|NJ|H|C||39.991562|-74.79747|08060|MOUNT HOLLY|NJ
H0NJ13087|PEARLMAN, HOWARD SCOTT|UNK|1990|NJ|H|C||39.906868333333335|-74.99802333333334|08034|CHERRY HILL|NJ
H0NJ13095|CANNATELLA, CHISTOPHER J|UNK|1990|NJ|H|C||39.865272|-74.8185|08055|MEDFORD|NJ
H0NJ14010|TETI, DENNIS EUGENE|REP|1980|NJ|H|C|C00113522|40.767751|-74.0302|07087|WEEHAWKEN|NJ
H0NJ14051|CORBY, GIL|DEM|1990|NJ|H|C||40.767751|-74.0302|07087|WEEHAWKEN|NJ
H0NJ14069|GALLO, JORGE T|REP|1990|NJ|H|C|C00245134|40.7895|-74.01223|07093|WEST NEW YORK|NJ
H0NJ14077|VERNOTICO, LOUIS|IND|1990|NJ|H|C|C00244210|40.729075615384616|-74.06528215384614|07305|JERSEY CITY|NJ
H0NJ14085|STOVEKEN, DONALD K  SR|UNK|1990|NJ|H|C||40.816737|-74.00082|07022|FAIRVIEW|NJ
H0NJ14093|HARRIS, JANE E|SWP|1990|NJ|H|C||40.729075615384616|-74.06528215384614|07306|JERSEY CITY|NJ
H0NJ14101|ZIRUOLO, MICHAEL|UNK|1990|NJ|H|C|C00249292|40.729075615384616|-74.06528215384614|07306|JERSEY CITY|NJ
H0NJ14119|AMABILE, ANTHONY A|UNK|1990|NJ|H|C||40.729075615384616|-74.06528215384614|07306|JERSEY CITY|NJ
H0NJ15058|DWYER, BERNARD J|DEM|1990|NJ|H|I|C00126979|40.5142444|-74.38633580000001|08820|EDISON|NJ
H0NM01015|RICHARDSON, BILL|DEM|1990|NM|H|I|C00113662|38.89531540217391|-77.01958254710144|20009|WASHINGTON|DC
H0NM01080|LEWIS, JAMES B|DEM|1990|NM|H|C|C00239988|35.07455360000001|-106.63356884444445|87103|ALBUQUERQUE|NM
H0NM01098|VIGIL-GIRON, REBECCA|DEM|1990|NM|H|C|C00240291|35.07455360000001|-106.63356884444445|87107|ALBUQUERQUE|NM
H0NM01106|CHAPMAN, RICHARD JOHN|DEM|1990|NM|H|C|C00243394|35.07455360000001|-106.63356884444445|87111|ALBUQUERQUE|NM
H0NM02021|RUNNELS, DORTHY|NNE|1980|NM|H|C|C00135947|32.7571255|-103.2406|88240|HOBBS|NM
H0NM02039|SKEEN, JOSEPH RICHARD|REP|1990|NM|H|I|C00136374|33.267631|-105.01969|88343|PICACHO|NM
H0NM02161|KING, DAVID WILL|DEM|1980|NM|H|C|C00135962|34.387137|-108.14528|87827|PIE TOWN|NM
H0NM03011|ARCHULETTA, PHIL T|REP|1990|NM|H|C|C00245522|36.362617|-106.02523|87549|OJO CALIENTE|NM
H0NV00021|SAUNDERS, VINCENT G|REP|1980|NV|H|C|C00132621|36.06223526153846|-115.10904812307692|89102|LAS VEGAS|NV
H0NV01011|DICKINSON, ROBERT CARL|REP|1990|NV|H|C|C00246314|36.06223526153846|-115.10904812307692|89107|LAS VEGAS|NV
H0NV01037|ROLAND, ROBERT W|REP|1990|NV|H|C|C00247908|36.06223526153846|-115.10904812307692|89110|LAS VEGAS|NV
H0NV01045|NYBERG, GREGORY|REP|1990|NV|H|C||36.06223526153846|-115.10904812307692|89104|LAS VEGAS|NV
H0NV01052|ELLIOTT, JOSHUA D JR|DEM|1990|NV|H|C|C00245381|36.06223526153846|-115.10904812307692||LAS VEGAS|NV
H0NV01060|MOORE, WILLIAM BILL|LIB|1990|NV|H|C||35.28299|-114.87299|89039|CAL-NEV-ARI|NV
