CMTE_ID|CMTE_NAME|CMTE_DESIGN|CMTE_TYPE|CMTE_PTY_AFFILIATION|CAND_ID|CONNECTED_ORG_TYPE|CONNECTED_ORG_NAME|CMTE_ZIP|CMTE_CITY|CMTE_STATE
C00173393|GUARDIAN LIFE INSURANCE COMPANY OF AMERICA POLITICAL ACTION COMMITTEE (GUARDIAN LIFE FEDERAL PAC)|U|Q|||W|GUARDIAN LIFE INSURNACE COMPANY OF AMERICA|10004|NEW YORK|NY
C00173419|UNITED ASSN JOUNEYMEN & APPRENT OF PLUMB & PIPEFITTING IND LOCAL 322 COMM FOR POL ED|U|Q|||L||08095|WINSLOW|NJ
C00174011|RETAIL, WHOLESALE & DEPARTMENT STORE UNION COMMITTEE ON POLITICAL EDUCATION (RWDSU COPE)|U|Q|||L|RETAIL WHOLESALE & DEPT STORE UN AFL-C|10016|NEW YORK|NY
C00174227|BAKER & HOSTETLER POLITICAL ACTION COMMITTEE|B|Q||||NONE|20036|WASHINGTON|DC
C00174334|SANTA BARBARA COUNTY REPUBLICAN PARTY (FEDERAL ACCT.C00174334)|U|Y|REP|||CALIFORNIA REPUBLICAN PARTY FEDERAL ACCT.|93121|SANTA BARBARA|CA
C00174367|NORTHWEST NATURAL GAS POLITICAL ACTION COMMITTEE|U|Q|||C|NW NATURAL|97209|PORTLAND|OR
C00174391|CONVENIENCE DISTRIBUTION ASSOCIATION PAC|U|Q|||T||20190|RESTON|VA
C00174599|LAMAR CORPORATION POLITICAL ACTION COMMITTEE (LAMARPAC)|U|Q|||C||70896|BATON ROUGE|LA
C00174847|BREWERY SOFT DRINK BEER DISTR OPTICAL DENTAL MISC WORKERS WAREHOUSEMAN HELP LOCAL 830 PAC|U|Q|||L|TEAMSTERS LOCAL UNION #830|19154|PHILADELPHIA|PA
C00175521|KANSANS FOR LIFE FEDERAL POLITICAL ACTION COMMITTEE|U|Q|||T||67204|WICHITA|KS
C00176214|INTERNATIONAL LONGSHORE AND WAREHOUSE UNION -- POLITICAL ACTION FUND|B|Q|||L||94109|SAN FRANCISCO|CA
C00176388|TEXAS INDUSTRIES INC POLITICAL ACTION COMM|U|Q|||C|TEXAS INDUSTRIES INC POLITICAL ACTION COMM|75234|DALLAS|TX
C00176420|DEMOCRATIC FOUNDATION OF ORANGE COUNTY|U|Q|DEM||M||92691|MISSION VIEJO|CA
C00176727|AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES|B|Q|||T|AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES|22314|ALEXANDRIA|VA
C00177436|UNUM GROUP POLITICAL ACTION COMMITTEE (UNUMPAC)|B|Q|||C|UNUM GROUP|37402|CHATTANOOGA|TN
C00177469|PG&E CORPORATION EMPLOYEES ENERGYPAC|B|Q|||C||94105|SAN FRANCISCO|CA
C00177741|ASPLUNDH TREE EXPERT CO POLITICAL ACTION COMMITTEE (ATE PAC)|U|Q|||C|ASPLUNDH TREE EXPERT CO POLITICAL ACTION COMMITTEE (ATE PAC)|19090|WILLOW GROVE|PA
C00177972|PILLSBURY WINTHROP SHAW PITTMAN LLP POLITICAL ACTION COMMITTEE|B|Q|||M|NONE|94111|SAN FRANCISCO|CA
C00178012|PEOPLE'S BANK FEDERAL POLITICAL ACTION COMMITTEE|U|Q|||C|PEOPLE'S BANK FEDERAL POLITICAL ACTION COMMITTEE|06604|BRIDGEPORT|CT
C00178038|NEW HAMPSHIRE DEMOCRATIC PARTY|U|Y|DEM||||03301|CONCORD|NH
C00178418|FRIENDS OF RICK BOUCHER|P|H|DEM|H2VA09010||NONE|24236|DAMASCUS|VA
C00178541|TEAMSTERS JOINT COUNCIL 53 POLITICAL ACTION COMMITTEE|U|Q|||L||19134|PHILADELPHIA|PA
C00179275|NATIONAL SCHOOL TRANSPORTATION ASSOCIATION|U|Q|||T||22314|ALEXANDRIA|VA
C00179408|MAINE DEMOCRATIC PARTY|U|Y|DEM|||DNC SERVICES CORPORATION / DEMOCRATIC NATIONAL COMMITTEE|04330|AUGUSTA|ME
C00181206|NATIONAL ASSOCIATION FOR MEDICAL DIRECTION OF RESP. CARE PAC|U|N|||T|NATL ASSN MEDICAL DIR. RESP. CARE INC|22182|VIENNA|VA
C00181529|1ST SOURCE CORPORATION POLITICAL ACTION COMMITTEE|U|Q|||C|1ST SOURCE CORPORATION|46634|SOUTH BEND|IN
C00181826|AETNA INC. POLITICAL ACTION COMMITTEE|B|Q|||C|AETNA INC.|20001|WASHINGTON|DC
C00182089|RAESE FOR SENATE COMMITTEE|P|S|REP|S4WV00084|||26507|MORGANTOWN|WV
C00182980|ARKEMA INC POLITICAL ACTION COMMITTEE|B|Q|||C|ARKEMA INC|19406|KING OF PRUSSIA|PA
C00183426|ERICKSON & SEDERSTROM P C POLITICAL ACTION COMMITTEE|U|Q|||C|ERICKSON & SEDERSTROM, P C|68508|LINCOLN|NE
C00183434|INDEPENDENT OIL PRODUCERS' AGENCY POLITICAL ACTION COMMITTEE|U|Q|||T||93309|BAKERSFIELD|CA
C00183707|RYMAN HOSPITALITY PROPERTIES POLITICAL ACTION COMMITTEE|U|Q|||C||37214|NASHVILLE|TN
C00183962|BANCORP SOUTH BANK PAC FKA BANK OF MISSISSIPPI OFFICERS VOLUNTARY POLITICAL COMMITTEE|U|Q|||C|BANCORPSOUTH BANK|38804|TUPELO|MS
C00184028|VOYA FINANCIAL, INC., POLITICAL ACTION COMMITTEE (VOYA FINANCIAL PAC)|B|Q|||C|VOYA FINANCIAL, INC.|10169|NEW YORK|NY
C00184143|AMERICA'S POLITICAL ACTION COMMITTEE, INC.|U|Q|||C||17225|GREENCASTLE|PA
C00184382|MODERN WOODMEN OF AMERICA POLITICAL ACTION COMMITTEE|U|Q|||T||61201|ROCK ISLAND|IL
C00185520|UNIVERSAL HEALTH SERVICES EMPLOYEES' GOOD GOVERNMENT FUND|U|Q|||C|PSYCHIATRIC SOLUTIONS, INC. FED PAC|19406|KING OF PRUSSIA|PA
C00185652|VIRGINIA-CAROLINA'S PEANUT POLITICAL ACTION COMMITTEE|U|Q|||T||27856|NASHVILLE|NC
C00185686|SOUTH TEXAS SUGAR CANE PRODUCERS PAC RIO GRANDE VALLEY SUGAR GROWERS, INC|U|Q|||V|SOUTH TEXAS SUGAR CANE PRODUCERS PAC RIO GRANDE VALLEY SUGAR GOWERS, INC.|78593|SANTA ROSA|TX
C00185694|ASSURANT INC. POLITICAL ACTION COMMITTEE|B|Q|||C|ASSURANT INC.|53203|MILWAUKEE|WI
C00186064|FEDERAL BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP, INC. (PNC PAC - FED)|B|Q|||C||20006|WASHINGTON|DC
C00186072|WESTERN UNITED DAIRYMEN POLITICAL ACTION COMMITTEE|U|Q|||T||95354|MODESTO|CA
C00186288|VERIZON COMMUNICATIONS, INC. POLITICAL ACTION COMMITTEE (VERIZON PAC)|B|Q|||C|VERIZON COMMUNICATIONS INC.|20005|WASHINGTON|DC
C00187112|SMITH GAMBRELL AND RUSSELL POLITICAL ACTION COMMITTEE TRUST|U|Q|||M|NONE|30309|ATLANTA|GA
C00187450|REPUBLICAN PARTY OF LOUISIANA|U|Y|REP|||NONE|70802|BATON ROUGE|LA
C00187526|CITYPAC|B|Q|.|||NONE|60035|HIGHLAND PARK|IL
C00187799|NORTHWESTERN ENERGY EMPLOYEES PAC|U|Q|||C|NORTHWESTERN ENEREGY|57108|SIOUX FALLS|SD
C00188011|NATIONAL TANK TRUCK CARRIERS INC POLITICAL ACTION COMMITTEE|U|Q|||T||22203|ARLINGTON|VA
C00188078|7TH DISTRICT REPUBLICAN PARTY OF WISCONSIN|U|Y|REP|||NONE|54526|GLEN FLORA|WI
C00188177|H&R BLOCK INC. POLITICAL ACTION COMMITTEE (BLOCKPAC)|B|Q|||C|H&R BLOCK INC.|64105|KANSAS CITY|MO
C00188193|WOMEN'S POLITICAL COMMITTEE|U|Q|DEM||||90017|LOS ANGELES|CA
C00188367|DEMOCRATIC PARTY OF OREGON|U|Y|DEM|||ASDC PARTNERSHIP PROGRAM|97232|PORTLAND|OR
C00188888|INDEPENDENT DEMOCRATS FOR LAROUCHE|A|P|DEM|P60000452|||20176|LEESBURG|VA
C00188987|NATIONAL ASSOCIATION FOR HOME CARE POLITICAL ACTION COMMITTEE|U|Q|||T|HOME CARE; NAT'L ASS'N FOR|20003|WASHINGTON|DC
C00189100|7TH DISTRICT REPUBLICAN COMMITTEE|U|Y|REP|||REPUBLICAN PARTY OF VIRGINIA INC|23255|RICHMOND|VA
C00189266|SHEET METAL WORKERS LOCAL 100 POLITICAL ACTION COMMITTEE (100 PAC)|U|Q|||L||20746|SUITLAND|MD
C00190637|TIERNEY FOR CONGRESS COMMITTEE|P|H||H4MA05043|||01701|FRAMINGHAM|MA
C00190652|SOUTHWESTERN ENERGY COMPANY POLITICAL ACTION COMMITTEE|U|Q|||C||77389|SPRING|TX
C00190934|OKLAHOMA DEMOCRATIC PARTY|U|Y|DEM|||DEMOCRATIC GRASSROOTS VICTORY FUND|73118|OKLAHOMA CITY|OK
C00190991|PIPEFITTERS LOCAL UNION NO 274 POLITICAL ACTION COMMITTEE|U|Q|||L|PIPEFITTERS LOCAL UNION NO. 274|07054|PARSIPPANY|NJ
C00191247|ALASKA DEMOCRATIC PARTY|U|Y|DEM|||DNC VICTORY FUND|99503|ANCHORAGE|AK
C00191288|DC REPUBLICAN PARTY FEDERAL ACCOUNT|U|Y|REP||||20013|WASHINGTON|DC
C00191478|AUSTIN POWDER COMPANY POLITICAL ACTION COMMITTEE (AUSPOCO PAC)|U|Q|||C|NONE|44122|CLEVELAND|OH
C00191759|RENASANT BANK EMPLOYEES' VOLUNTARY POLITICAL COMMITTEE|U|Q|||C|PEOPLES BANK & TRUST COMPANY|38802|TUPELO|MS
C00192062|WARREN COUNTY REPUBLICAN EXECUTIVE COMMITTEE|U|Y|REP|||REPUBLICAN PARTY OF KENTUCKY|42102|BOWLING GREEN|KY
C00192153|NATIONAL ASSOCIATION OF REHABILITATION PROVIDERS & AGENCIES INC. POLITICAL ACTION COMMITTEE|U|Q|||T||15132|MCKEESPORT|PA
C00192849|PLUMBERS AND PIPEFITTERS LOCAL UNION 74|U|Q|||L|NONE|19702|NEWARK|DE
C00192906|FIRST MIDWEST BANCORP, INC GOVERNMENT AFFAIRS FUND|U|Q|||C|FIRST MIDWEST BANCORP INC GOVERNMENT AFFAIRS FUND|60631|CHICAGO|IL
C00193169|STANDARD INSURANCE COMPANY POLITICAL ACTION COMMITTEE (STAN-PAC)|U|Q|||C||97204|PORTLAND|OR
C00193177|BANK POLICY INSTITUTE PAC|B|Q|||T|BANK POLICY INSTITUTE|20005|WASHINGTON|DC
C00193342|MCCONNELL SENATE COMMITTEE |P|S|REP|S2KY00012||MCCONNELL FOR MAJORITY LEADER COMMITTEE|40201|LOUISVILLE|KY
C00193383|ARCBEST CORPORATION POLITICAL ACTION COMMITTEE|U|Q|||C|ARCBEST CORPORATION|72903|FORT SMITH|AR
C00193433|EMILY'S LIST|U|Q|||||20036|WASHINGTON|DC
C00193441|ILLINOIS AGRICULTURAL ASSOCIATION ACTIVATOR POLITICAL INVOLVEMENT FUND (FED) 'ACTIVATOR'/'ILLINOIS FARM BUREAU ACTIVATOR'|B|Q|||M|ILLINOIS AGRICULTURAL ASSN|61702|BLOOMINGTON|IL
C00193623|SHELBY FOR U.S. SENATE|P|S|REP|S6AL00013|||35403|TUSCALOOSA|AL
C00193631|THE FARM CREDIT COUNCIL POLITICAL ACTION COMMITTEE|B|Q|||T|THE FARM CREDIT COUNCIL|20001|WASHINGTON|DC
C00193672|PACIFIC SEAFOOD PROCESSORS POLITICAL ACTION COMMITTEE (PSPAC)|U|Q|||T||98119|SEATTLE|WA
C00193680|UNITED STEELWORKERS LOCAL 450A|U|Q|||L||13662|MASSENA|NY
C00193854|AMERICAN PHARMACISTS ASSOCIATION POLITICAL ACTION COMMITTEE|B|Q|||M|AMERICAN PHARMACISTS ASSOCIATION|20037|WASHINGTON|DC
C00193979|WESTERN GROWERS POLITICAL ACTION COMMITTEE|U|Q|||T||92618|IRVINE|CA
C00194084|SAFEWAY INC. POLITICAL ACTION COMMITTEE (SAFEWAY PAC)|B|Q|||C||94588|PLEASANTON|CA
C00194126|BEAM SUNTORY INC POLITICAL ACTION COMMITTEE|B|Q|||C|BEAM SUNTORY INC|20001|WASHINGTON|DC
C00194191|NBSC PAC|U|Q|||C|NBSC|29201|COLUMBIA|SC
C00194225|ARAB AMERICAN LEADERSHIP COUNCIL PAC|U|Q|||M||20006|WASHINGTON|DC
C00194472|JOHN EVANS POLITICAL ACTION COMMITTEE|U|N||S6ID00013|||83318|BURLEY|ID
C00194555|WINSTEAD PC POLITICAL ACTION COMMITTEE|U|Q|NAT||C|WINSTEAD PC|75201|DALLAS|TX
C00194647|NORTH CAROLINA HOSPITAL ASSOCIATION POLITICAL ACTION COMMITTEE - FEDERAL|B|Q|||T|NORTH CAROLINA HOSPITAL ASSOCIATION|27519|CARY|NC
C00194746|BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC|B|Q|||C||20005|WASHINGTON|DC
C00194803|GALLEGLY FOR CONGRESS|P|H|REP|H6CA21028||NONE|93094|SIMI VALLEY|CA
C00195024|MARYLAND ASSOCIATION FOR CONCERNED CITIZENS POLITICAL ACTION COMMITTEE|U|Q|||M|NONE|21282|PIKESVILLE|MD
C00195065|THE CONGRESSMAN JOE BARTON COMMITTEE|P|H|REP|H4TX06117||TEXANS FOR TEXANS|75120|ENNIS|TX
C00195362|COHEN & GRIGSBY, P.C., POLITICAL ACTION COMMITTEE|U|Q|||C||15222|PITTSBURGH|PA
C00195388|BUCHANAN INGERSOLL & ROONEY PC COMMITTEE FOR EFFECTIVE GOVERNMENT 'BIRPC PAC'|B|Q|||C|BUCHANAN INGERSOLL & ROONEY PC|15219|PITTSBURGH|PA
C00195586|LEGG MASON INC POLITICAL ACTION COMMITTEE|U|Q|||C||21202|BALTIMORE|MD
C00195628|PRICE FOR CONGRESS|P|H|DEM|H6NC04037|||27602|RALEIGH|NC
C00195701|JAPANESE AMERICAN REPUBLICANS|U|Y|REP||||90248|GARDENA|CA
C00195891|HARRIS BEACH PLLC POLITICAL COMMITTEE FEDERAL|U|Q|||||14534|PITTSFORD|NY
C00196055|SUFFOLK COUNTY PATROLMEN'S BENEVOLENT ASSOCIATION FEDERAL PAC (SCPBA FEDERAL PAC)|U|Q|||L||11717|BRENTWOOD|NY
C00196089|ESOP PAC|U|Q|||T|NONE|20036|WASHINGTON|DC
C00196246|AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)|B|Q|||M|AMERICAN ACADEMY OF OPHTHALMOLOGY|94109|SAN FRANCISCO|CA
C00196253|NATIONAL ASSOCIATION OF METAL FINISHERS POLITICAL ACTION COMMITTEE|U|Q|||T||22101|MCLEAN|VA
C00196428|PGA TOUR INC POLITICAL ACTION COMMITTEE (PGA TOUR POLITICAL ACTION COMMITTEE)|U|Q|||T|PGA TOUR INC|32082|PONTE VEDRA BEACH|FL
C00196444|TEXAS BANKERS ASSOCIATION-BANKERS POLITICAL ACTION COMMITTEE|U|Q|||T|AMERICAN BANKERS ASSOCIATION PAC|78701|AUSTIN|TX
C00196725|HEWLETT PACKARD ENTERPRISE COMPANY PAC (HPE PAC)|B|Q|||C||20001|WASHINGTON|DC
C00196774|MARKEY COMMITTEE; THE|P|S|DEM|S4MA00028|||02112|BOSTON|MA
C00196824|COMMITTEE FOR PROGRESSIVE CONGRESS|D|Q||||NONE|20007|WASHINGTON|DC
C00196915|CONGRESSMAN BART GORDON COMMITTEE|P|H|DEM|H4TN04015||NONE|37129|MURFREESBORO|TN
C00197095|THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY FEDERAL PAC|B|Q|||C||53202|MILWAUKEE|WI
C00197103|AUTOMOBILE CLUB OF MICHIGAN POLITICAL ACTION COMMITTEE|U|Q|||M|AUTOMOBILE CLUB OF MICHIGAN|48126|DEARBORN|MI
C00197160|TEXANS FOR LAMAR SMITH|P|H|REP|H6TX21012||NONE|78209|SAN ANTONIO|TX
C00197202|BLUE CROSS AND BLUE SHIELD OF KANSAS, INC. EMPLOYEE PAC|B|Q|||W|BLUE CROSS AND BLUE SHIELD OF KANSAS, INC.|66629|TOPEKA|KS
C00197228|ANTHEM, INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC)|B|Q|||C|ANTHEM, INC.|20004|WASHINGTON|DC
C00197699|FRIENDS OF JIM SAXTON|P|H|REP|H4NJ13022|||08060|MOUNT HOLLY|NJ
C00197715|AMERICAN PISTACHIO GROWERS PISTACHIO POLITICAL ACTION COMMITTEE|U|Q|||T|AMERICAN PISTACHIO GROWERS|92262|PALM SPRINGS|CA
C00197749|THE WALT DISNEY PRODUCTIONS EMPLOYEES PAC|B|Q|||C|WALT DISNEY PRODUCTIONS|20024|WASHINGTON|DC
C00197863|ALTICE USA PAC|B|Q|||C||11120|LONG ISLAND CITY|NY
C00198259|AMERICAN ASSN. FOR MARRIAGE & FAMILY THERAPY COMM. ADVNCMNT OF MARITAL & FAMILY THERAPY|B|Q|||M|AMERICAN ASSOCIATION FOR MARRIAGE AND FAMILY THERAPY|22314|ALEXANDRIA|VA
C00198606|ADTALEM GLOBAL EDUCATION INC. POLITICAL ACTION COMMITTEE|B|Q|||C||60661|CHICAGO|IL
C00198861|WEST LOS ANGELES HEALTH PAC - FEDERAL|U|Q|||M||90802|LONG BEACH|CA
C00199257|GENENTECH INC. POLITICAL ACTION COMMITTEE|B|Q|||C|GENENTECH INC.|94080|SO. SAN FRANCISCO|CA
C00199273|MIKULSKI FOR SENATE COMMITTEE|P|S|DEM|S6MD00140|||21203|BALTIMORE|MD
C00199463|MANUFACTURER AND BUSINESS ASSOCIATION POLITICAL ACTION COMMITTEE|U|N|||T||16508|ERIE|PA
C00199471|TIDEWATER INC. POLITICAL ACTION COMMITTEE (TIDEPAC)|U|Q|||C||70130|NEW ORLEANS,|LA
C00199497|VIZIENT, INC., POLITICAL ACTION COMMITTEE|B|Q|||C|VIZIENT, INC.|20001|WASHINGTON|DC
C00199547|AMERICAN SOCIETY OF CONSULTANT PHARMACISTS POLITICAL ACTION COMMITTEE (ASCP PAC)|U|Q|||M|AMERICAN SOCIETY OF CONSULTANT PHARMACISTS POLITICAL ACTION COMMITTEE (ASCP PAC)|22314|ALEXANDRIA|VA
C00199703|GLAXOSMITHKLINE LLC PAC (GSK PAC)|B|Q|||C|GLAXOSMITHKLINE LLC|27709|RES. TRIANGLE PARK|NC
C00199711|HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE|B|Q|||C||60601|CHICAGO|IL
C00199950|MOPAC|U|Q|||M||48304|BLOOMFIELD HILLS|MI
C00200089|OWENS CORNING BETTER GOVERNMENT FUND|B|Q|||C|OWENS CORNING|43659|TOLEDO|OH
C00200139|THE HERSHEY COMPANY POLITICAL ACTION COMMITTEE|B|Q|||C|THE HERSHEY COMPANY|17033|HERSHEY|PA
C00200329|IOWA FARM BUREAU FEDERATION POLITICAL ACTION COMMITTEE/FB PAC|U|Q|NAT||C|FBL FINANCIAL GROUP INC. PAC|50266|WEST DES MOINES|IA
C00200584|UPTON FOR ALL OF US|P|H|REP|H6MI04113||UPTON VICTORY COMMITTEE|49085|SAINT JOSEPH|MI
C00200642|SYNOVUS FINANCIAL CORP. COMMITTEE FOR GOOD LEADERSHIP|U|Q|||C|SYNOVUS FINANCIAL CORP.|31902|COLUMBUS|GA
C00200659|FLEISHMAN-HILLARD INC. PAC|B|Q|||C||63102|ST. LOUIS|MO
C00200675|FARMERS GRAIN TERMINAL INC POLITICAL ACTION COMMITTEE|U|N|||C|FARMERS GRAIN TERMINAL INC|38702|GREENVILLE|MS
C00200865|ROYCE CAMPAIGN COMMITTEE|A|H|REP|H6CA39020||NONE|92834|FULLERTON|CA
C00200907|SCANA CORPORATION FEDERAL PAC|B|Q|||C|SCANA CORPORATION|29033|CAYCE|SC
C00201293|NORTHCOAST POLITICAL ACTION COMMITTEE|U|N|||C||43604|TOLEDO|OH
C00201491|INTERGRAPH CORPORATION POLITICAL ACTION COMMITTEE|U|Q|||C|INTERGRAPH CORPORATION|35758|MADISON|AL
C00201533|TIM JOHNSON FOR SOUTH DAKOTA INC|P|S|DEM|S6SD00051|||57101|SIOUX FALLS|SD
C00201863|PRIME POLICY GROUP LLC/BURSON-MARSTELLER POLITICAL ACTION COMMITTEE|B|Q|||C||20005|WASHINGTON|DC
C00201871|NATIONAL PORK PRODUCERS COUNCIL PORK PAC|B|Q|||T|NATIONAL PORK PRODUCERS COUNCIL|50306|DES MOINES|IA
C00202085|JAFFE, RAITT, HEUER & WEISS POLITICAL COMMITTEE|U|Q||||JAFFE, RAITT & HEUER, PC PROF CORP|48034|SOUTHFIELD|MI
C00202176|WILLIE CARTER FOR PRESIDENT COMMITTEE|P|P|DEM|P80000268|||76113|FT WORTH|TX
C00202184|WATERPAC - NATIONAL RURAL WATER ASSOCIATION POLITICAL COMMITTEE|B|Q|||T|TEXAS RURAL WATER ASSOCIATION PAC|73533|DUNCAN|OK
C00202416|JOHN LEWIS FOR CONGRESS|P|H|DEM|H6GA05217|||30301|ATLANTA|GA
C00202804|PROCHOICE VOTER|U|Q|||M|NONE|10530|HARTSDALE|NY
C00202861|THE SENATE VICTORY FUND PAC|D|Q||||COCHRAN|38802|TUPELO|MS
C00203497|HOUSTON FIRE FIGHTERS POLITICAL ACTION FUND, INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS|U|Q|||L|HOUSTON PROFRESSIONAL FIREFIGHTERS ASSOC. - LOCAL 341|77009|HOUSTON|TX
C00203521|HERB KOHL FOR UNITED STATES SENATE INC|P|S|DEM|S6WI00061|||53202|MILWAUKEE|WI
C00204008|NATIONAL FUNERAL DIRECTORS ASSOCIATION OF THE UNITED STATES INC|U|Q|||M|NATIONAL FUNERAL DIRECTORS ASSOCIATION OF THE UNITED STATES INC|53005|BROOKFIELD|WI
C00204099|DEERE & COMPANY PAC (AKA JOHN DEERE PAC)|B|Q|||C|DEERE & COMPANY|61265|MOLINE|IL
C00204180|FUELCELL ENERGY, INC. PAC|U|Q|NAT||C|FUELCELL ENERGY, INC.|06813|DANBURY|CT
C00204370|FRIENDS FOR HARRY REID|P|S|DEM|S6NV00028|||20005|WASHINGTON|DC
C00204388|BI-COUNTY POLITICAL ACTION COMMITTEE|B|Q|||M|NONE|11797|WOODBURY|NY
C00204453|KING & SPALDING NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT|B|Q|||M|NONE|30309|ATLANTA|GA
C00204909|ENGINEERS AND ARCHITECTS ASSOCIATION/POLITICAL ACTION COMMITTEE|U|N|||L||90026|LOS ANGELES|CA
C00205138|NORTH SHORE BANK PAC|U|N|||C||53005|BROOKFIELD|WI
C00205369|VAN NESS FELDMAN, LLP POLITICAL ACTION COMMITTEE|B|Q||||NONE|20007|WASHINGTON|DC
C00205435|CALIFORNIA TOMATO GROWERS ASSOCIATION PAC|U|N|||V|TOMATO GROWERS ASSOCIATION, CALIFORNIA|95833|SACRAMENTO|CA
C00206136|AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)|B|Q|||C|AMEREN CORPORATION|20004|WASHINGTON|DC
C00206177|PIPEFITTERS LOCAL UNION #533 VOLUNTEER POLITICAL FUND|U|Q|||L||64138|KANSAS CITY|MO
C00206516|SC CITIZENS FOR LIFE-P A C|U|Q|||M|SOUTH CAROLINA CITIZENS FOR LIFE|29201|COLUMBIA|SC
C00206672|NEWMONT MINING CORPORATION PAC|B|Q|||C|NEWMONT MINING CORPORATION|20001|WASHINGTON|DC
C00207258|XEROX CORPORATION POLITICAL ACTION COMMITTEE (XPAC)|B|Q|||C|XEROX CORPORATION|20036|WASHINGTON|DC
C00207308|AG PROCESSING INC POLITICAL ACTION COMMITTEE, AGPAC|U|Q|||V|AG PROCESSING INC POLITICAL ACTION COMMITTEE, AGPAC|68154|OMAHA|NE
C00207399|SHASTA COUNTY REPUBLICAN CENTRAL COMMITTEE (FEDERAL ACCOUNT)|U|Y|REP|||CALIFORNIA REPUBLICAN PARTY|96002|REDDING|CA
C00207472|THE BRINK'S COMPANY POLITICAL ACTION COMMITTEE|U|Q|||C|THE BRINK'S COMPANY|23226|RICHMOND|VA
C00207795|NBT PAC FEDERAL FUND|U|Q|||C||13815|NORWICH|NY
C00207944|TENTH CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE OF VIRGINIA|U|Y|DEM|||DEMOCRATIC PARTY OF VIRGINIA|20147|ASHBURN|VA
C00207969|NATIONAL CUSTOMS BROKERS & FORWARDERS ASSOCIATION PAC|U|Q|||M||20036|WASHINGTON|DC
C00207993|FRIENDS OF JIM INHOFE|P|S|REP|S4OK00083||INHOFE VICTORY COMMITTEE 2020|73113|OKLAHOMA CITY|OK
C00208249|EMPIRE DISTRICT ELECTRIC COMPANY AND LIBERTY UTILITIES CO. POLITICAL ACTION COMMITTEE D/B/A LIBERTY UTILITIES PAC|U|Q|||C|EMPIRE DISTRICT ELECTRIC COMPANY|64802|JOPLIN|MO
C00208322|MANAGEMENT AND TRAINING CORPORATION POLITICAL ACTION COMMITTEE|U|Q|||C|MANAGEMENT AND TRAINING CORP|84403|CENTERVILLE|UT
C00208439|ARKANSAS RIGHT TO LIFE POLITICAL ACTION COMMITTEE|B|N|||M|ARKANSAS RIGHT TO LIFE COMMITTEE INC|77203|LITTLE ROCK|AR
C00208983|MANTECH INTERNATIONAL CORPORATION POLITICAL ACTION COMMITTEE   ( A.K.A 'MANTECH PAC')|U|Q|||C|MANTECH INTERNATIONAL CORPORATION|20171|HERNDON|VA
C00208991|NEVADA STATE DEMOCRATIC PARTY|U|Y|DEM||||89107|LAS VEGAS|NV
C00209296|PLUMBERS AND STEAMFITTERS LOCAL 467 VOLUNTARY FEDERAL POLITICAL ACTION FUND|U|Q|||L|PLUMBERS AND STEAMFITTERS LOCAL 467|94010|BURLINGAME|CA
C00210344|EIGHTH DISTRICT DEMOCRATIC COMMITTEE|U|Y|DEM|||DEMOCRATIC PARTY OF VIRGINIA|22041|FALLS CHURCH|VA
C00210526|AMERICAN FIDELITY CORPORATION POLITICAL ACTION COMMITTEE|U|Q|||C|AMERICAN FIDELITY CORPORATION|73114|OKLAHOMA CITY|OK
C00210617|OHIOHEALTH STAR CORPORATION POLITICAL ACTION COMMITTEE DBA OHIOHEALTH PAC|U|Q|||C||43215|COLUMBUS|OH
C00210666|AMERICAN SPEECH-LANGUAGE-HEARING ASSOCIATION PAC (ASHA PAC)|B|Q|||M|AMERICAN SPEECH-LANGUAGE-HEARING ASSOCIATION PAC (ASHA PAC)|20850|ROCKVILLE|MD
C00211037|PEANUTPAC OF ALABAMA|U|Q|||M|ALABAMA PEANUT PRODUCERS ASSOCIATION|36304|DOTHAN|AL
C00211250|AON CORPORATION POLITICAL ACTION COMMITTEE|B|Q|||C|AON CORPORATION|60601|CHICAGO|IL
C00211318|DELOITTE POLITICAL ACTION COMMITTEE|B|Q|||M|NONE|20044|WASHINGTON|DC
C00211524|TEXAS AND SOUTHWESTERN CATTLE RAISERS ASSOCIATION PAC|U|Q|||T|TEXAS AND SOUTHWESTERN CATTLE RAISERS ASSOCIATION|76102|FORT WORTH|TX
C00211763|DEMOCRATIC STATE COMMITTEE (DELAWARE)|U|Y|DEM|||DOLLARS FOR DEMOCRATS|19899|WILMINGTON|DE
C00212035|ACT DEMOCRATIC VICTORY FUND|U|Q|||M||91114|PASADENA|CA
