CMTE_ID|CMTE_NAME|CMTE_DESIGN|CMTE_TYPE|CMTE_PTY_AFFILIATION|CAND_ID|CONNECTED_ORG_TYPE|CONNECTED_ORG_NAME|CMTE_ZIP|CMTE_CITY|CMTE_STATE
C00039032|E-SYSTEMS CORPORATE DIVISION PAC|U|Q|||C|E-SYSTEMS INC|75222|DALLAS|TX
C00039040|WHIRLPOOL POLITICAL ACTION COMMITTEE|U|Q|||C|WHIRLPOOL CORPORATION|49022|BENTON HARBOR|MI
C00039057|ROHM AND HAAS EMPLOYEES ASSOCIATION FOR BETTER GOVERNMENT|U|Q|||C|ROHM AND HAAS COMPANY|19105|PHILADELPHIA|PA
C00039123|NEW JERSEY MEDICAL PAC|U|Q|||T|MEDICAL ASS'N; NEW JERSEY      [AMPAC]|08648|LAWRENCEVILLE|NJ
C00039131|BOISE CASCADE POLITICAL FUND|U|Q|||C|BOISE CASCADE CORPORATION|83728|BOISE|ID
C00039164|TEAMSTERS LOCAL 959 ALASKA LABOR INDEPENDENT VOTER EDUCATION|U|Q|||L|TEAMSTERS; INT'L BROTHERHOOD OF|99510|ANCHORAGE|AK
C00039172|ALCOA EMPLOYEES POLITICAL FUND|U|Q|||C|ALUMINUM COMPANY OF AMERICA|15219|PITTSBURGH|PA
C00039206|WILLIAMS & JENSEN PC POLITICAL ACTION COMMITTEE (W & J PAC)|U|Q|||C|WILLIAMS & JENSENS PC|20036|WASHINGTON|DC
C00039214|LUMBER DEALERS POLITICAL ACTION COMMITTEE|U|Q|NNE||T|LUMBER AND BUILDING MATERIALS DEALERS|20003|WASHINGTON|DC
C00039248|NEVADA MEDICAL POLITICAL ACTION COMMITTEE (NEMPAC)|U|Q|NNE||T|MEDICAL ASS'N; NEVADA          [AMPAC]|89509|RENO|NV
C00039305|AMERICAN CAN COMPANY POLITICAL ACTION COMMITTEE|U|Q|UNK||C|AMERICAN CAN COMPANY|06830|GREENWICH|CT
C00039321|PEPSICO CONCERNED CITIZENS FUND|U|Q|NNE||C|PEPSICO INC|10576|PURCHASE|NY
C00039404|BUDD COMPANY CITIZENSHIP COMMITTEE|U|Q|UNK||C|BUDD COMPANY|48084|TROY|MI
C00039438|BORG-WARNER POLITICAL ACTION COMMITTEE|U|Q|UNK||C|BORG-WARNER CORPORATION|60604|CHICAGO|IL
C00039446|MELLON BANK EAST PAC|U|Q|||C|MELLON NATIONAL CORP|19101|PHILADELPHIA|PA
C00039461|BALL CORPORATION POLITICAL ACTION COMMITTEE (BAC PAC)|U|Q|UNK||C|BALL CORPORATION|47302|MUNCIE|IN
C00039479|UNION CAMP CORPORATION PAC|U|Q|UNK||C|UNION CAMP CORP|07470|WAYNE|NJ
C00039503|SHELL OIL COMPANY EMPLOYEES' POLITICAL AWARENESS COMMITTEE|U|Q|||C|SHELL OIL CO|77001|HOUSTON|TX
C00039511|ENTERPRISE CLUB; THE|U|Q|UNK||M|NONE|30305|AATLANTA|GA
C00039552|KELLOGG BETTER GOVERNMENT COMMITTEE|U|Q|||C|KELLOGG COMPANY|49016|BATTLE CREEK|MI
C00039578|NACSAPAC (NAT'L ASS'N OF CASUALTY & SURETY AGENTS         POLITICAL ACTION COMMITTEE)|U|Q|||T|CASUALTY & SURETY AGENTS; NAT'L ASS'N|20815|CHEVY CHASE|MD
C00039586|NEW LEADERSHIP FUND INC|U|Q|||T|NONE|20006|WASHINGTON|DC
C00039594|EGGPAC (EGG INDUSTRY POLITICAL ACTION COMMITTEE)|U|Q|UNK||V|EGG PRODUCERS; UNITED|20007|WASHINGTON|DC
C00039610|HOUPAC|U|Q|UNK||M|NONE|77027|HOUSTON|TX
C00039628|POULTRY AND EGG INDUSTRIES COMMITTEE FOR POLITICAL ACTION|U|Q|||T|POULTRY & EGG INSTITUTE OF AMERICA|22209|ARLINGTON|VA
C00039651|CLARK EQUIPMENT COMPANY POLITICAL ACTION COMMITTEE (CLARKPAC)|U|Q|UNK||C|CLARK EQUIPMENT CO|46634|SOUTH BEND|IN
C00039677|ANDY JACOBS FOR INDIANAPOLIS CONGRESSMAN COMMITTEE|P|H||H6IN11040|||46204|INDIANAPOLIS|IN
C00039735|STAUFFER CHEMICAL COMPANY POLITICAL CONTRIBUTION COMMITTEE|U|Q|UNK||C|STAUFFER CHEMICAL COMPANY|06881|WESTPORT|CT
C00039925|CSB GOOD GOVERNMENT COMMITTEE|U|Q|UNK||C|COMMERCIAL SECURITY BANCORPORATION|84130|SALT LAKE CITY|UT
C00039941|ARIZONA BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE|U|Q|UNK||T|BANKERS ASS'N; AMERICAN|85003|PHOENIX|AZ
C00039958|E-SYSTEMS MEMCOR PAC|U|Q|||C|E-SYSTEMS INC|46750|HUNTINGTON|IN
C00040006|NBD GOOD CITIZENSHIP COMMITTEE (NATIONAL BANK OF DETROIT)|U|Q|||C|NATIONAL BANK OF DETROIT|48226|DETROIT|MI
C00040014|NORTH WESTERN OFFICERS TRUST ACCOUNT - CHICAGO & NORTH WESTERN TRANSPORTATION CO.|U|Q|||C|CNW CORPORATION|60606|CHICAGO|IL
C00040071|AMERICAN SIGN AND INDICATOR CORPORATION POLITICAL ACTION COMMITTEE|U|Q|UNK||C|AMERICAN SIGN & INDICATOR CORPORATION|99220|SPOKANE|WA
C00040147|FIGGIE INTERNATIONAL EMPLOYEES BETTER GOVERNMENT COMMITTEE|U|Q|||C|FIGGIE INTERNATIONAL INC|23295|RICHMOND|VA
C00040154|AMERICAN STANDARD INC., GOOD GOVERNMENT FUND|U|Q|REP||C|AMERICAN STANDARD INC|10018|NEW YORK|NY
C00040170|US-AIR POLITICAL ACTION COMMITTEE (AKA ALLEGHENY PAC)|U|Q|UNK||C|USAIR CORPORATION|20001|WASHINGTON|DC
C00040204|ALLEGHENY INTERNATIONAL COMMITTEE FOR EFFECTIVE GOVERNMENT|U|Q|NNE||C|ALLEGHENY INTERNATIONAL INC|15230|PITTSBURGH|PA
C00040212|CONTAINER CORPORATION OF AMERICA POLITICAL ACTION COMMITTEE (D/B/A CON PAC)|U|Q|||C|MOBIL CORPORATION|60670|CHICAGO|IL
C00040220|TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT-VICTORY '84|U|Y|REP||||37219|NASHVILLE|TN
C00040238|BURLINGTON INDUSTRIES GOOD GOVERNMENT COMMITTEE|U|Q|UNK||C|BURLINGTON INDUSTRIES INC|27410|GREENSBORO|NC
C00040246|DOW CORNING EMPLOYEES' POLITICAL ACTION COMMITTEE|U|Q|||C|DOW CORNING CORPORATION|48640|MIDLAND|MI
C00040253|ALLSTATE INSURANCE COMPANY POLITICAL ACTION COMMITTEE|U|Q|||C|SEARS ROEBUCK & CO|60062|NORTHBROOK|IL
C00040279|ABBOTT LABORATORIES BETTER GOVERNMENT FUND|U|Q|UNK||C|ABBOTT LABORATORIES|60064|NORTH CHICAGO|IL
C00040287|FF POLITICAL ACTION COMMITTEE|U|Q|UNK||C|1ST FEDERAL SAVINGS & LOAN OF CHICAGO|60603|CHICAGO|IL
C00040311|NATIONAL COMMITTEE OF AMERICAN MUGWUMP PARTY|A|P|||||95814|SACRAMENTO|CA
C00040329|NATIONAL RETAIL MERCHANTS ASSOCIATION POLITICAL ACTION COMMITTEE|U|Q|||T|RETAIL MERCHANTS ASS'N; NAT'L|20036|WASHINGTON|DC
C00040352|TRI/VALLEY GROWERS FOR RESPONSIBLE GOVERNMENT|U|Q|||V|TRI/VALLEY GROWERS INC|94120|SAN FRANCISCO|CA
C00040360|MIDLAND ENTERPRISES INC POLITICAL ACTION COMMITTEE|U|Q|||C|MIDLAND ENTERPRISES INC|45202|CINCINNATI|OH
C00040394|"WILLIAMS COMPANIES POLITICAL ACTION COMMITTEE (""WILLCO PAC""); THE"|U|Q|||C|WILLIAMS COMPANIES|74172|TULSA|OK
C00040428|MISSOURI FARM BUREAU NORTHWEST AGRICULTURE COMMITTEE TO INFORM OUR NATION|U|Q|||T|FARM BUREAU FEDERATION; MISSOURI|64491|TARKIO|MO
C00040436|WALL AND CEILING POLITICAL ACTION COMMITTEE|U|Q|||T|WALL & CEILING/GYPSYM DRYWALL CONTR|20002|WASHINGTON|DC
C00040451|UNITED REPUBLICAN COMMITTEE|U|Y|REP||||58107|FARGO|ND
C00040469|UTAH INTERNATIONAL INC. NON-PARTISAN POLITICAL ACTION COMMITTEE|U|Q|UNK||C|GENERAL ELECTRIC COMPANY|94104|SAN FRANCISCO|CA
C00040519|RAINIER BANCORPORATION FEDPAC|U|Q|||C|RAINIER NATIER NATIONAL BANK|98124|SEATTLE|WA
C00040535|AMERICAN EXPRESS COMMITTEE FOR RESPONSIBLE GOVERNMENT|U|Q|UNK||C|AMERICAN EXPRESS COMPANY|20036|WASHINGTON|DC
C00040550|MERRILL LYNCH POLITICAL ACTION COMMITTEE|U|Q|||C|MERRILL LYNCH & CO INC|10080|NEW YORK|NY
C00040568|MARATHON OIL COMPANY EMPLOYEES POLITICAL ACTION COMMTTEE (MEPAC)|U|Q|UNK||C|UNITED STATES STEEL CORPORATION|45840|FINDLAY|OH
C00040576|FIRST FEDERAL EMPLOYEE POLITICAL ACTION COMMITTEE (FEPAC)|U|Q|||C|FIRST FEDERAL SAVINGS/LOAN OF ARIZONA|85012|PHOENIX|AZ
C00040584|PROPRIETARY ASSOCIATION'S POLITICAL ACTION COMMITTEE; THE|U|Q|DEM||T|PROPRIETARY ASS'N; THE|20006|WASHINGTON|DC
C00040618|NLI (NATIONAL LIMESTONE INSTITUTE) POLITICAL ACTION COMMITTEE|U|Q|UNK||T|LIMESTONE INSTITUTE INC; NATIONAL|22201|ARLINGTON|VA
C00040659|NATIONAL ASSOCIATION OF FEDERAL CREDIT UNIONS POLITICAL ACTION COMMITTEE (NAFCUPAC)|U|Q|UNK||T|CREDIT UNIONS; NAT'L ASS'N OF FEDERAL|22209|ARLINGTON|VA
C00040667|MCDONNELL DOUGLAS GOOD GOVERNMENT FUND|U|Q|NNE||C|MCDONNELL DOUGLAS CORP|63166|ST LOUIS|MO
C00040717|DAIRYMEN INC-GEORGIA COMMITTEE FOR POLITICAL ACTION (DI-GCFPA)|U|Q|DEM||V|DAIRYMEN INC|30255|MANSFIELD|GA
C00040725|UNITED FRESH FRUIT & VEGETABLE ASSOCIATION POLITICAL ACTION COMMITTEE (UNIPAC)|U|Q|||T|FRUIT & VEGETABLES ASS'N; UNITED FRESH|22314|ALEXANDRIA|VA
C00040741|UTILITY WORKERS UNION OF AMERICA POLITICAL CONTRIBUTIONS COMMITTEE|U|Q|UNK||L|UTILITY WORKERS UNION OF AMERICA|20006|WASHINGTON|DC
C00040824|CONPAC|U|Q|||C|CONSOLIDATED NATURAL GAS SERV CO INC|15230|PITTSBURGH|PA
C00040832|COMMITTEE FOR EFFECTIVE LEGISLATION|U|N|UNK||M|NONE|60601|CHICAGO|IL
C00040840|INTERNATIONAL HARVESTER COMPANY GOOD GOVERNMENT COMMITTEE|U|Q|UNK||C|INTERNATIONAL HARVESTER CO|60611|CHICAGO|IL
C00040857|OAKLAND DEMOCRATIC CAMPAIGN COMMITTEE|U|Y|DEM||||48220|FERNDALE|MI
C00040873|MIDWEST AREA POLITICAL ACTION COMMITTEE - EMPLOYEES OF THE DOW CHEMICAL COMPANY (MAPAC)|U|Q|UNK||C|DOW CHEMICAL U S A|48640|MIDLAND|MI
C00040881|OHIO ACTION COMMITTEE FOR RURAL ELECTRIFICATION|U|Q|UNK||T|ELECTRIC COOP. ASS'N; NAT'L RURAL|43226|COLUMBUS|OH
C00040907|TEXAS EASTERN POLITICAL ACTION COMMITTEE|U|Q|UNK||C|TEXAS EASTERN GAS TRANSMISSION CO|77252|HOUSTON|TX
C00040923|METROPOLITAN EMPLOYEES' POLITICAL PARTICIPATION FUND A|U|Q|UNK||C|METROPOLITAN LIFE INSURANCE CO|10010|NEW YORK|NY
C00040931|HEILEMAN POLITICAL ACTION COMMITTEE|U|Q|||C|G HEILEMAN BREWING CO INC|54601|LA CROSSE|WI
C00040949|MICHIGAN BOILERMAKERS POLITICAL ACTION FUND-INT'L BTH'D OF BLMKRS, IRON SHIP BLDRS BLKSMTH|U|Q|DEM||L|BOILERMAKERS; INT'L BROTH'D|48126|DEARBORN|MI
C00040998|AUTOMOBILE AND TRUCK DEALERS ELECTION ACTION COMMITTEE|U|Q|UNK||T|AUTOMOBILE DEALERS ASS'N; NAT'L|22102|MCLEAN|VA
C00041012|BELDEN POLITICAL ACTION COMMITTEE (BEL-PAC) (AKA CMTE FOR EFF& REP GOVT)|U|Q|||C|BELDEN CORPORATION|60134|GENEVA|IL
C00041038|WATER POWER FEDERAL POLITICAL ACTION COMMITTEE|U|Q|||C|WASHINGTON WATER POWER CO|99220|SPOKANE|WA
C00041061|AMERICAN PILOTS' ASSOCIATION POLITICAL ACTION COMMITTEE|U|Q|UNK||T|PILOTS' ASSOCIATION INC; AMERICAN|20007|WASHINGTON|DC
C00041160|MICHIGAN REPUBLICAN STATE COMMITTEE|U|Y|REP|||MICHIGAN REPUBLICAN STATE FINANCE CMTE|48912|LANSING|MI
C00041178|TEXACO POLITICAL INVOLVEMENT COMMITTEE|U|Q|||C|TEXACO INC|10650|WHITE PLAINS|NY
C00041228|AMERICAN CYANAMID COMPANY CITIZENS ACTION COMMITTEE|U|Q|||C|AMERICAN CYANAMID COMPANY|20005|WASHINGTON|DC
C00041236|STANISLAUS COUNTY REPUBLICAN CENTRAL COMMITTEE|U|X|REP||||95343|MODESTO|CA
C00041269|GEORGIA FEDERAL ELECTIONS COMMITTEE|U|Y|DEM||M|BLANK|30309|ATLANTA|GA
C00041277|GEORGIANS FOR GOOD GOVERNMENT|U|Q|||C|FIRST RAILROAD & BANKING COMPANY|30913|AUGUSTA|GA
C00041293|GOLEMON & ROLFE ASSOCIATES INC|U|N|UNK||C|GOLEMON & ROLFE ASSOCIATES INC|77002|HOUSTON|TX
C00041301|FIRST WISCONSIN CIVIC AFFAIRS COMMITTEE|U|Q|||C|FIRST WISCONSIN CORPORATION|53202|MILWAUKEE|WI
C00041376|BALTIMORE GAS AND ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (BG&E PAC)|U|Q|UNK||C|BALTIMORE GAS & ELECTRIC COMPANY|21203|BALTIMORE|MD
C00041384|INDEPENDENT ENERGY FUND|U|Q|NNE||T|COUNSEL ASSOCIATES; NATIONAL|20003|WASHINGTON|DC
C00041418|PANHANDLE EASTERN CORPORATION POLITICAL ACTION COMMITTEE|U|Q|||C|PANHANDLE EASTERN PIPE LINE INC|77001|HOUSTON|TX
C00041475|2ND DISTRICT WAYNE REPUBLICAN COMMITTEE|U|Y|REP||||48154|LIVONIA|MI
C00041491|ENVIRONMENTAL ACTION'S POLITICAL ACTION COMMITTEE(ENACT/PAC)|U|Q|||T|ENVIRONMENTAL ACTION|20036|WASHINGTON|DC
C00041533|"FIRST SECURITY CORPORATION POLITICAL ACTION COMMITTEE (""FIRST PAC"")"|U|N|||C|NONE|84111|SALT LAKE|UT
C00041558|ECKERD COMMITTEE FOR RESPONSIBLE GOVERNMENT ECKPAC|U|Q|||C|JACK ECKERD CORPORATION|33518|CLEARWATER|FL
C00041566|A-PAC|U|Q|||T|SOCIETY OF ASS'N EXECUTIVES; AMERICAN|20005|WASHINGTON|DC
C00041582|OKLAHOMA STATE AFL-CIO FREE POLITICAL CAMPAIGN FUND|U|Q|||L|AFL-CIO|73105|OKLAHOMA CITY|OK
C00041590|ASSOCIATION OF AMERICAN PHYSICIANS AND SURGEONS POLITICAL ACTION COMMITTEE (AAPS-PAC)|U|Q|UNK||T|PHYSICIANS & SURGEONS; ASS'N OF AMER|22015|BURKE|VA
C00041608|POTLATCH EMPLOYEES' POLITICAL FUND|U|Q|UNK||C|POTLATCH CORPORATION|94111|SAN FRANCISCO|CA
C00041616|MAPCO INC. POLITICAL ACTION COMMITTEE|U|Q|||C|MAPCO INC|74101|TULSA|OK
C00041665|LYKES BROS STEAMSHIP CO ACTIVE CITIZENSHIP CAMPAIGN|U|Q|UNK||C|LTV CORPORATION|70130|NEW ORLEANS|LA
C00041673|NATIONAL LEAGUE POLITICAL ACTION COMMITTEE|U|Q|UNK||T|SAVINGS & LOAN LEAGUE; NATIONAL|20005|WASHINGTON|DC
C00041731|WORKOVER & WELL SERVICING ACTION CMTE OF THE ASS'N OF OILWELL SERVICING CONTRACTORS-WOWSAC|U|Q|||T|OILWELL SERVICING CONTRACTRS; ASS'N OF|75206|DALLAS|TX
C00041822|NATIONAL BLACK REPUBLICAN COUNCIL|U|Y|REP|||REPUBLICAN NATIONAL COMMITTEE|20003|WASHINGTON|DC
C00041830|IMPAC - NATIONAL MEAT ASSOCIATION PAC|U|Q|||T|MEAT INSTITUTE; AMERICAN|22209|ARLINGTON|VA
C00041863|MARCO COMMITTEE FOR EFFECTIVE FEDERAL GOVERNMENT-MARYLAND CASUALTY COMPANY|U|Q|UNK||C|AMERICAN GENERAL INSURANCE CO|21211|BALTIMORE|MD
C00041889|COMMITTEE FOR RESPONSIBLE GOVERNMENT|U|N|UNK||M|NONE|60601|CHICAGO|IL
C00041939|ELECTRICAL WORKERS VOLUNTARY, POLITICAL, EDUCATIONAL & LEGISLATIVE FUND (IBEW LOCAL #1)|U|Q|UNK||L|ELECTRICAL WORKERS; INT'L BROTH'D OF|63110|ST. LOUIS|MO
C00041947|COMBUSTION ENGINEERING INC POLITICAL ACTION COMMITTEE (COMPAC)|U|Q|||C|COMBUSTION ENGINEERING INC|06904|STAMFORD|CT
C00041954|CALIFORNIA FARM BUREAU FEDERATION POLITICAL ACTION COMMITTEE (FARM PAC)|U|N|||T|FARM BUREAU FEDERATION; CALIFORNIA|95815|SACRAMENTO|CA
C00041996|GRACE GOOD GOVERNMENT COMMITTEE|U|Q|||C|W R GRACE & CO|10036|NEW YORK|NY
C00042002|RJR GOOD GOVERNMENT FUND, R J REYNOLDS INDUSTRIES INC|U|Q|UNK||C|R J REYNOLDS INDUSTRIES INC|27102|WINSTON-SALEM|NC
C00042010|HUGHES TOOL COMPANY POLITICAL ACTION COMMITTEE|U|Q|UNK||C|HUGHES TOOL COMPANY|77001|HOUSTON|TX
C00042044|JEFFERSON GOOD GOVERNMENT COMMITTEE/FUND|U|Q|||C|FIRST NATIONAL BANK OF BIRMINGHAM|35288|BIRMINGHAM|AL
C00042051|JOINT COUNCIL #37 FEDERAL POLITICAL FUND|U|Q|||L|TEAMSTERS; INT'L BROTHERHOOD OF|97232|PORTLAND|OR
C00042069|MONSANTO CITIZENSHIP FUND|U|Q|REP||C|MONSANTO COMPANY|63167|ST. LOUIS|MO
C00042093|CITIZENS SAVINGS BANK - CITIZENS TRUST COMPANY POLITICAL ACTION COMMITTEE--CTZNS BNK PACOM|U|Q|||C|CITIZENS SAVINGS BANK|02903|PROVIDENCE|RI
C00042101|PEAR GROWERS FOR RESPONSIBLE GOVERNMENT|U|Q|||M|NONE|94549|LAFAYETTE|CA
C00042184|GRUMMAN POLITICAL ACTION COMMITTEE|U|Q|||C|GRUMMAN CORPORATION|11714|BETHPAGE|NY
C00042267|HILLSDALE COUNTY REPUBLICAN EXECUTIVE COMMITTEE|U|X|REP||||49242|HILLSDALE|MI
C00042275|LIBERTARIAN NATIONAL COMMITTEE|U|X|LIB||||77024|HOUSTON|TX
C00042366|DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE|U|Y|DEM|||DEM HOUSE&SENATE COUNCIL, DEM CONG DIN|20001|WASHINGTON|DC
C00042382|DEMOCRATIC STUDY GROUP CAMPAIGN FUND *|U|Q|DEM||M|DEMOCRATIC STUDY GROUP|20003|WASHINGTON|DC
C00042424|ST PAUL COMPANIES INC VOLUNTEER COMMITTEE FOR GOOD FEDERAL GOVERNMENT|U|Q|UNK||C|ST PAUL COMPANIES INC|55102|ST PAUL|MN
C00042622|MASSACHUSETTS REPUBLICAN STATE COMMITTEE|U|Y|REP||||02111|BOSTON|MA
C00042648|PAN AM FLIGHT ENGINEERS' POLITICAL ACTION COMMITTEE|U|Q|UNK||L|FLIGHT ENGINEERS' INT'L ASS'N|11530|GARDEN CITY|NY
C00042655|SQUARE D COMPANY POLITICAL ACTION COMMITTEE|U|Q|UNK||C|SQUARE D COMPANY|60067|PALATINE|IL
C00042663|KANSAS CITY LIFE INSURANCE COMPANY EMPLOYEES' POLITICAL ACTION COMMITTEE-FUND II|U|Q|||C|KANSAS CITY LIFE INSURANCE CO|64111|KANSAS CITY|MO
C00042895|PENNEYPAC (J. C. PENNEY CO. INC. POLITICAL ACTION COMMITTEE)|U|Q|||C|J C PENNEY CO INC|10116|NEW YORK|NY
C00042903|RETAIL POLITICAL ACTION COMMITTEE|U|N|||T|RETAIL FED'N; AMERICAN|20006|WASHINGTON|DC
C00042960|AMERICAN FROZEN FOOD INSTITUTE POLITICAL ACTION COMMITTEE (FREEPAC)|U|Q|REP||T|FOOD INSTITUTE; AMERICAN FROOZEN|22102|MCLEAN|VA
C00042994|IBEW-OHIO STATE CONFERENCE|U|Q|UNK||L|ELECTRICAL WORKERS; INT'L BROTH'D OF|45505|SPRINGFIELD|OH
C00043026|COMMUNITY FEDERAL SAVINGS & LOAN POLITICAL ACTION COMMITTEE|U|Q|UNK||V|SAVINGS & LOAN ASS'N; COMMUNITY FED'L|63131|ST. LOUIS|MO
C00043059|NATIONAL WOOL GROWERS ASSN-PAC (RAMS-RESPONSIBLE ACTI)|U|Q|UNK||T|WOOLGROWERS ASS'N; NAT'L|20004|WASHINGTON|DC
C00043091|TOOLING & MACHINING PAC OF THE NATIONAL TOOLING AND MACHINING ASSOCIATION|U|Q|||T|NATIONAL TOOLING & MACHINING ASSOC|20744|FT WASHINGTON|MD
C00043125|VALLEY NATIONAL BANK OF ARIZONA GOOD GOVERNMENT COMMITTEE-AKA VNB GOOD GOVERNMENT CMTE|U|Q|||C|VALLEY NATIONAL BANK OF ARIZONA|85001|PHOENIX|AZ
C00043141|UTAH POLITICAL ACTION COMMITTEE (U-PAC)|U|Q|||L|EDUCATION ASS'N; NAT'L|84107|MURRAY|UT
C00043166|E-SYSTEMS, MELPAR DIVISION PAC|U|Q|||C|E-SYSTEMS INC|22046|FALLS CHURCH|VA
C00043224|DEMOCRATIC COUNTY CENTRAL COMMITTEE PUEBLO COUNTY *|U|Y|DEM|||DEMOCRATIC STATE CENTRAL COMMITTEE-CO|81005|PUEBLO|CO
C00043257|AMERICAN NATURAL RESOURCES GAS POLITICAL ACTION COMMITTEE (ANR GAS PAC)|U|Q|||C|AMERICAN NATURAL RESOURCES CO|77046|HOUSTON|TX
C00043265|THIRD NATIONAL CORPORATION GOOD GOVERNMENT FUND|U|Q|||C|THIRD NATIONAL CORPORATION|37219|NASHVILLE|TN
C00043372|NEWTON COUNTY REPUBLICAN CENTRAL COMMITTEE|U|X|REP||||64850|NEOSHO|MO
C00043430|WESTERN EGG & POULTRY ACTION COMMITTEE PACIFIC EGG & POULTRY ASSOCIATION|U|Q|UNK||T|EGG & POULTRY ASSOCIATION; PACIFIC|90045|LOS ANGELES|CA
C00043463|MANUFACTURED HOUSING INSTITUTE POLITICAL ACTION COMMITTEE (MHI PAC)|U|Q|||T|MANUFACTURED HOUSING INSTITUTE|22202|ARLINGTON|VA
C00043471|CHIROPRACTORS OF NEBRASKA POLITICAL ACTION COMMITTEE (CN-PAC)|U|Q|||T|CHIROPRACTIC PHYSICIANS ASS'N; NEB|68788|WEST POINT|NE
C00043489|CITIZENS AND SOUTHERN GEORGIA CORPORATION BETTER GOVERNMENT COMMITTEE I|U|Q|||C|CITIZENS & SOUTHERN NATIONAL BANK|30303|ATLANTA|GA
C00043505|NEW YORK MEDICAL POLITICAL ACTION COMMITTEE|U|Q|REP||T|MEDICAL ASS'N; NEW YORK        [AMPAC]|11042|LAKE SUCCESS|NY
C00043539|GREATER HOUSTON BUILDERS ASSOCIATION/BIG 50 POLITICAL ACTION COMMITTEE|U|Q|||T|BUILDERS ASSOCIATION; GREATER HOUSTON|77036|HOUSTON|TX
C00043562|1200 COMMITTEE - THE FIDELITY BANK|U|Q|UNK||C|FIDELCOR INC|19109|PHILADELPHIA|PA
C00043570|TEXAS COMMERCE POLITICAL ACTION COMMITTEE|U|Q|NNE||C|TEXAS COMMERCE BANCSHARES INC|77001|HOUSTON|TX
C00043620|LA JOLLA DEMOCRATIC CLUB|U|Y|DEM||||92038|LA JOLLA|CA
C00043687|CHRYSLER CORPORATION POLITICAL SUPPORT COMMITTEE A/K/A CHRYSLER POLITICAL SUPPORT COMTE|U|Q|||C|CHRYSLER CORPORATION|48288|DETROIT|MI
C00043711|BENPAC-BENEFICIAL MANAGEMENT CORPORATION & AFFILIATED CORPORATIONS POLITICAL ACTION CMTE|U|Q|UNK||C|BENEFICIAL MANAGEMENT CORPORATION|07977|PEAPACK|NJ
C00043760|GEORGIA LEAGUE OF CONSERVATION VOTERS|U|N|||M|NONE|30333|ATLANTA|GA
C00043901|VIRGINIA DENTAL POLITICAL ACTION COMMITTEE|U|Q|||T|DENTAL ASS'N; AMERICAN|22801|HARRISONBURG|VA
C00043919|8TH CONGRESSIONAL DISTRICT REPUBLICAN COMMITTEE|U|Y|REP|||REPUBLICAN PARTY OF VIRGINIA|22308|ALEXANDRIA|VA
C00043943|CHROMALLOY AMERICAN CORP. POLITICAL ACTION COMMITTEE|U|Q|UNK||C|CHROMALLOY AMERICAN CORPORATION|63105|ST LOUIS|MO
C00043992|CAMPAIGN FOR U N REFORM POLITICAL ACTION COMMITTEE|U|Q|UNK||M|NONE|07470|WAYNE|NJ
C00044024|UNION PLANTERS COMMITTEE ON GOVERNMENT AFFAIRS|U|Q|||C|UNION PLANTERS CORPORATION|38147|MEMPHIS|TN
C00044065|WADE CHURCH FOR U S SENATE COMMITTEE|P|S||S6AZ00068|||85002|PHOENIX|AZ
C00044081|HAYAKAWA FOR U.S. SENATOR|P|S|REP|S4CA00050|||94010|HILLSBOROUGH|CA
C00044396|MELCHER FOR SENATE COMMITTEE|P|S|DEM|S6MT00071|||59101|NORTH BILLINGS|MT
C00044735|PEOPLE FOR JACKSON|P|S|DEM|S6WA00057|||20007|WASHINGTON|DC
C00044768|WALLOP SENATE DRIVE, INC|P|S|REP|S6WY00043|||82801|SHERIDAN|WY
C00044776|ALABAMA REPUBLICAN PARTY-FEDERAL ACCOUNT|U|Y|REP|||NONE|35222|BIRMINGHAM|AL
C00044818|TENNESSEE DENTAL POLITICAL ACTION COMMITTEE|U|Q|||T|DENTAL ASSOCIATION; AMERICAN|37212|NASHVILLE|TN
C00044826|STOCKHAM VALVES AND FITTINGS POLITICAL ACTION COMMITTEE|U|Q|||C|STOCKHAM VALVES & FITTINGS INC|35202|BIRMINGHAM|AL
C00044842|REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA|U|Y|REP|||MONTGOMERY COUNTY REP COMTE FED CAMP|17105|HARRISBURG|PA
C00044990|REPUBLICAN STATE CENTRAL COMMITTEE OF SOUTH DAKOTA|U|Y|REP||||57501|PIERRE|SD
C00045104|AMERICAN PARTY|U|X|AMP||||84119|SALT LAKE CITY|UT
C00045419|2ND DISTRICT DEMOCRATIC COMMITTEE|U|Y|DEM||||48103|ANN ARBOR|MI
C00045484|WASHINGTON COUNTY REPUBLICAN COMMITTEE|U|Y|REP||||24210|ABDINGDON|VA
C00045492|WASCO COUNTY REPUBLICAN COMMITTEE|U|Y|REP||||97058|THE DALLES|OR
C00045526|UNITED REPUBLICAN FINANCE COMMITTEE OF SANTA CLARA COUNTY|U|Y|REP|||NONE|95128|SAN JOSE|CA
C00045781|OUTDOOR ADVERTISING POLITICAL ACTION COMMITTEE (OAPAC)|U|Q|||T|ADVERTISING ASS'N OF AMERICA; OUTDOOR|20036|WASHINGTON|DC
